date,actual_rv_fwd5,crisis,M1_h5,M2_h5_raw,M3_h5
2025-10-20,0.4200263761902188,False,0.7672008136269858,1.3837987139320589,0.8703968985024002
2025-10-21,0.4406966560304618,False,0.6575280417565024,1.254081144669741,0.7638772799890063
2025-10-22,0.41238111258351395,False,0.5669425845861413,1.1979381779245077,0.7208615826510107
2025-10-23,0.4363206135165757,False,0.6625816167653085,1.089775538249288,0.7360792818039561
2025-10-24,0.48750091412837326,False,0.5596803914552864,1.1544319894722495,0.7277131169055163
2025-10-27,0.5471942179985652,False,0.4793494937252963,1.061816911296125,0.6588590920692742
2025-10-28,0.5743858855058525,False,0.4603777063759227,0.9741979844543991,0.6146030903354366
2025-10-29,0.5669189103700589,False,0.49895603373054087,0.9006069091988543,0.6006722982881223
2025-10-30,0.6064833397798155,False,0.5656627177897432,0.9476260219023664,0.6594522242031526
2025-10-31,0.6999070851528889,False,0.5525804899101513,0.8976808532406965,0.627123266134074
2025-11-03,0.7138206320989913,False,0.5613504154624,0.8148616533116838,0.5900506191004804
2025-11-04,0.6863101162468381,False,0.5884297202595525,0.7569143276073703,0.5712635119755402
2025-11-05,0.6340823909276776,False,0.5961398242030451,0.7090727717129373,0.5511415841721486
2025-11-06,0.6425359227485323,False,0.617959108825741,0.6741584485919782,0.5493000645794567
2025-11-07,0.6725346291053,False,0.6508967263536859,0.8755893630931016,0.6462683731421549
2025-11-10,0.7774117979908304,False,0.7544488821604065,0.8174498520299647,0.6631901332095997
2025-11-11,0.8883302253450704,False,0.6985198616212334,0.7667468219174183,0.6096230925774162
2025-11-12,0.9892387794402004,False,0.6069251879493364,0.9641900229379334,0.6494524854468704
2025-11-13,1.1677612889868692,True,0.5692166302727583,0.8923080311070913,0.6073123806250443
2025-11-14,1.2208795549514382,True,0.6467480540294717,1.0643762904080407,0.7190426183995339
2025-11-17,1.128506907900652,False,0.773147846287731,0.9768522704482396,0.7421404682898868
2025-11-18,1.1513062630296063,False,0.8348130260394646,0.8991681821941,0.7246855062060285
2025-11-19,1.0680674523967941,False,0.8263729006514877,0.843559079789399,0.6807414607378084
2025-11-20,0.7858705105894865,False,0.8286649842442106,0.7931832850121452,0.6471325163967963
2025-11-21,0.5852015646364699,False,1.053002872393831,1.1122526141271323,0.8772657028405639
2025-11-24,0.5379304363632619,False,1.0777486735052715,1.0360612306069696,0.8479462122074739
2025-11-25,0.41023337030913465,False,0.8735177539026024,1.1437349087022153,0.8012822508501949
2025-11-26,0.39532763058786136,False,0.9198176941913041,1.2118018364315488,0.8550572383784187
2025-11-28,0.4268736482557788,False,0.78944945581675,1.125137325706611,0.7604643064541184
2025-12-01,0.43273870805629266,False,0.6058852074337493,1.3541086036563235,0.8048625937208037
2025-12-02,0.3977042131198997,False,0.5698731362355149,1.2465626990584038,0.7697414900760216
2025-12-03,0.43736522645582293,False,0.5795997073578023,1.13138187038993,0.7317575687285731
2025-12-04,0.48213569221639013,False,0.541791683780996,1.0368029253156554,0.6897631689630674
2025-12-05,0.5673676354649797,False,0.5261527108287749,0.9502689192678819,0.6466084602460279
2025-12-08,0.5768021017152186,False,0.5272875364922329,0.8896280505368415,0.61666346004052
2025-12-09,0.6460070194544235,False,0.539355661778002,0.9239144159255597,0.6366062348449704
2025-12-10,0.6306084602803942,False,0.494127925885833,0.8619747617569893,0.5907402311043595
2025-12-11,0.624156128428204,False,0.5718589856085388,0.7966237066537496,0.5980479986066898
2025-12-12,0.5229593190809344,False,0.607924852839687,0.7557364574492531,0.5916832318061398
2025-12-15,0.5209589970093809,False,0.6762892931416715,0.6909092716601412,0.5880685574244987
2025-12-16,0.44495769433085525,False,0.6209041381803447,0.7276233275754176,0.5727223548381566
2025-12-17,0.37507409666307073,False,0.6475378318751087,0.708933882367672,0.5700537874101086
2025-12-18,0.30359607445100656,False,0.6342177036224266,0.6675023326576541,0.5462981286606594
2025-12-19,0.3053017398583117,False,0.6302522214239563,0.6281061214209692,0.5277443464149936
2025-12-22,0.24780283282823107,False,0.5334671923012936,0.8371776584903141,0.5806454493709069
2025-12-23,0.2648546558088465,False,0.548140588663649,0.8109040577022126,0.5777942803519784
2025-12-24,0.3591899120202153,False,0.47664027662432074,0.823686904497752,0.5545486357595111
2025-12-26,0.36955765190903234,False,0.42269021602053203,1.01288673552849,0.6168980370974525
2025-12-29,0.3668251574992354,False,0.40162595060183737,0.9237841847716343,0.5776788960990298
2025-12-30,0.4093249689010093,False,0.41574988236897614,0.8607699087358455,0.5566637279753552
2025-12-31,0.4042348078741925,False,0.3756936436953116,0.8064983453466038,0.5202440471530788
2026-01-02,0.37475926439180973,False,0.4043187063359207,0.7482883904928077,0.5083149631911464
2026-01-05,0.3928954513606177,False,0.5234616014811249,0.7116352642666967,0.540881105848082
2026-01-06,0.4230971990774841,False,0.46097179798903487,0.6630035366138083,0.48438813418222204
2026-01-07,0.45669368903851576,False,0.43225299233715514,0.7117291654857429,0.49188193384852935
2026-01-08,0.46846465824275896,False,0.46912078693851156,0.6915992904847869,0.4962392413090001
2026-01-09,0.4363409362103118,False,0.45287941781463004,0.8104603056885624,0.5389807281524963
2026-01-12,0.5138792400751835,False,0.49025993631051734,0.7571931723269814,0.540473013355851
2026-01-13,0.6152506174174925,False,0.4770052755667384,0.7122630911092103,0.5109456184550452
2026-01-14,0.5841893228215111,False,0.4887280851710664,0.6784386265016696,0.49844082938103984
2026-01-15,0.584911730572791,False,0.5310333298061993,0.7079801699934081,0.5279507714079412
2026-01-16,0.5841264503094241,False,0.4932479005887985,0.6687787520891827,0.48863565240596746
2026-01-20,0.48497567104606676,False,0.46963511329310625,0.6201207670393771,0.4606078013628896
2026-01-21,0.36572828728824713,False,0.5819153061909905,0.5891973870148604,0.4951334011829522
2026-01-22,0.5275294628670929,False,0.6862209129630155,0.60572752599159,0.5413194696557393
2026-01-23,0.5971544522031429,False,0.567521243802054,0.6912192590323081,0.5192310106933349
2026-01-26,0.6330341749209067,False,0.5171015328982318,0.6552967497139294,0.47918424934041026
2026-01-27,0.8137138389214147,False,0.5131408918560058,0.6338381891791159,0.46804374363985196
2026-01-28,0.924901474498245,False,0.46206855373452754,1.1249998398101688,0.6663543778350324
2026-01-29,0.8308484403775018,False,0.4425417200751748,1.0429813151040788,0.6389974643299519
2026-01-30,0.8535644869958556,False,0.6994615599715821,0.9581565695138823,0.7149023758045626
2026-02-02,0.872213232360124,False,0.6711089839565153,0.8894249377919456,0.6578025618628097
2026-02-03,0.7215708019124066,False,0.6081355633366226,0.8390353822043888,0.6000575519991422
2026-02-04,0.6783746505453682,False,0.7944852633982229,0.7655812285090013,0.6416624677157006
2026-02-05,0.7254139115450067,False,0.8157214240007153,0.738291123627886,0.6229227373356353
2026-02-06,0.7392321688113621,False,0.7368283825861425,0.748356504468043,0.6010808355863321
2026-02-09,0.7925453525088155,False,0.7524110732919395,0.7542697573482237,0.6097226389150024
2026-02-10,0.8306395338505951,False,0.7226714796276783,0.6999561970471628,0.5681082709150974
2026-02-11,0.7839652324234276,False,0.6157073439302447,0.8427417911055166,0.5960179740736201
2026-02-12,0.6977588333464184,False,0.6518545885245695,0.8906102975513772,0.6428914085232219
2026-02-13,0.688609627068996,False,0.7567845374360498,1.0932784905342177,0.7778519277912913
2026-02-17,0.6461497773724763,False,0.7651351068211535,1.003715793281946,0.7413847978732874
2026-02-18,0.5725925336681613,False,0.7784773193954339,0.9239333678378037,0.7071162572440312
2026-02-19,0.646797297060837,False,0.723939556900228,0.91405815116746,0.6694066402163587
2026-02-20,0.6274041208581826,False,0.6564939627904078,0.8612971209428594,0.6191690452296802
2026-02-23,0.623890701488869,False,0.6408388679329193,1.138611611959338,0.7421745454955136
2026-02-24,0.7355114053022853,False,0.7112481788412051,1.0699522413200775,0.7509112481820746
2026-02-25,0.826333964399786,False,0.6879930723858572,0.975368995105168,0.7038072881747174
2026-02-26,0.8627520729245998,False,0.5509872616061993,0.9162680317705669,0.6173195370856274
2026-02-27,0.9006758593590931,False,0.6765602927482293,0.9184412661702577,0.6757739528591589
2026-03-02,1.0286647048255104,False,0.6318009493123443,0.8307300464720744,0.6157976012624238
2026-03-03,0.9544591194870826,False,0.691185924107808,0.998306701187408,0.721067655757336
2026-03-04,0.9525548797220832,False,0.8462817496570849,0.9238184082960075,0.7536434188349378
2026-03-05,0.8240284701064933,False,0.7760835549842877,0.8475766081156804,0.6693691130517118
2026-03-06,0.8849219974404001,False,0.8215119033938088,0.9183030130704244,0.7206636891818097
2026-03-09,0.6917662670014832,False,0.7691796253991428,0.9459781417163274,0.6976305500685623
2026-03-10,0.6081789603026361,False,0.9691955044994418,0.8856637420828518,0.7606623079999676
2026-03-11,0.595998719927582,False,0.8766069702469927,0.9968320115262038,0.7675819474542501
2026-03-12,0.6777025890428252,False,0.785749249669389,0.9347212760967449,0.6951138999997427
2026-03-13,0.6963939935111685,False,0.6623130959703976,0.9714745673568703,0.6647305583888136
2026-03-16,0.7719409799221607,False,0.7918492992065522,1.1719406840720699,0.8115449256204458
2026-03-17,0.8273249792259589,False,0.6777469800570559,1.068900010325251,0.7333459698900444
