pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
NQ=F/RTY=F,2024-02-14,1722,3.945966360478496,0.3801450640803973,-2.574543339636593,0.09837360539139939,False
NQ=F/RTY=F,2024-03-14,1743,3.9698524012696397,0.3775025847804141,-2.6514347153345925,0.08282573807638971,False
NQ=F/RTY=F,2024-04-12,1764,3.986801818130382,0.37562884265826796,-2.6550931196188157,0.08213665021689887,False
NQ=F/RTY=F,2024-05-13,1785,4.0130603186667555,0.3727222823130673,-2.67538470872269,0.07839550274201793,False
NQ=F/RTY=F,2024-06-11,1806,4.035215530931213,0.37027583144088844,-2.666836519542345,0.0799548965172554,False
NQ=F/RTY=F,2024-07-10,1827,4.078806782000295,0.3654730012644048,-2.6636001627097765,0.08055158563774456,False
NQ=F/RTY=F,2024-08-08,1848,4.07695832407256,0.3656770392388459,-2.805911416599104,0.05743431312216485,False
NQ=F/RTY=F,2024-09-06,1869,4.080679970355083,0.36526607004064,-2.828125625058907,0.054367175769806424,False
NQ=F/RTY=F,2024-10-07,1890,4.079517462681925,0.3653935757212014,-2.8369064007083407,0.05319226517747741,False
NQ=F/RTY=F,2024-11-05,1911,4.074444598815858,0.3659520281811326,-2.8494184275930103,0.05155405273968319,False
NQ=F/RTY=F,2024-12-04,1932,4.044456390991062,0.3692500906700712,-2.8031076935056443,0.05783122554283286,False
NQ=F/RTY=F,2025-01-02,1953,4.0363837004773915,0.3701368437729144,-2.896594058264624,0.04574549812966058,True
NQ=F/RTY=F,2025-01-31,1974,4.03498754858122,0.3702900539317484,-2.912225279940709,0.04394472172768525,True
NQ=F/RTY=F,2025-03-03,1995,4.039409591644013,0.36980386368724333,-2.9244966524269933,0.0425726295657028,True
NQ=F/RTY=F,2025-04-01,2016,4.063427536873899,0.36715527845077867,-2.910248329167364,0.044169169616721835,True
NQ=F/RTY=F,2025-04-30,2037,4.100861041449652,0.36301186831292304,-2.913238041195427,0.043830108122916295,True
NQ=F/RTY=F,2025-05-29,2058,4.130944331665376,0.35970171568733633,-2.9458909389947836,0.04026586270737221,True
NQ=F/RTY=F,2025-06-27,2079,4.155442420915438,0.3570122023963445,-3.0029460550026186,0.03462019025137095,True
NQ=F/RTY=F,2025-07-28,2100,4.165312738457313,0.355930806261155,-3.040394343103214,0.031290427011200724,True
