date,pair,logx,logy,alpha_active,beta_active,spread,zscore
2021-07-27,ES=F/YM=F,8.3881090380047,10.461759580888051,2.4344406655946464,0.9654445377657823,-0.07093513763202353,-0.8712827660714612
2021-07-28,ES=F/YM=F,8.387938355558974,10.45834920029173,2.4344406655946464,0.9654445377657823,-0.07418073379342616,-1.1813946327277485
2021-07-29,ES=F/YM=F,8.392026715123343,10.462360207273605,2.4344406655946464,0.9654445377657823,-0.07411681122139413,-1.1625554291134468
2021-07-30,ES=F/YM=F,8.386970604366264,10.458291783474328,2.4344406655946464,0.9654445377657823,-0.07330384050790961,-1.0632288123467573
2021-08-02,ES=F/YM=F,8.384746924115932,10.45509997020284,2.4344406655946464,0.9654445377657823,-0.07434881382797798,-1.1302804437471492
2021-08-03,ES=F/YM=F,8.392763113038061,10.463046195981693,2.4344406655946464,0.9654445377657823,-0.07414177385769172,-1.07652267314611
2021-08-04,ES=F/YM=F,8.388165925680001,10.454206739963796,2.4344406655946464,0.9654445377657823,-0.07854290045166401,-1.44591961717467
2021-08-05,ES=F/YM=F,8.39423428401579,10.46147344147898,2.4344406655946464,0.9654445377657823,-0.07713486234497324,-1.267551166737528
2021-08-06,ES=F/YM=F,8.396041989852087,10.465699966318816,2.4344406655946464,0.9654445377657823,-0.07465357723067712,-1.006023553542943
2021-08-09,ES=F/YM=F,8.395195034605388,10.463046195981693,2.4344406655946464,0.9654445377657823,-0.07648965925114304,-1.142272717638151
2021-08-10,ES=F/YM=F,8.39615486303918,10.467522134633262,2.508121082302301,0.9559863538470577,-0.06720842152110684,-0.25803670286572844
2021-08-11,ES=F/YM=F,8.39852226169856,10.473675825695626,2.508121082302301,0.9559863538470577,-0.06331793127122509,0.13550832727833512
2021-08-12,ES=F/YM=F,8.401670100160699,10.474523594701102,2.508121082302301,0.9559863538470577,-0.06547945287966961,-0.04565125974747514
2021-08-13,ES=F/YM=F,8.403464426087895,10.475031911336824,2.508121082302301,0.9559863538470577,-0.0666864873447004,-0.1367806568943059
2021-08-16,ES=F/YM=F,8.406038142050075,10.478245263595852,2.508121082302301,0.9559863538470577,-0.06593357242419629,-0.031202415950822925
2021-08-17,ES=F/YM=F,8.39919763317853,10.470476094800963,2.508121082302301,0.9559863538470577,-0.06716330808451687,-0.13126047208112918
2021-08-18,ES=F/YM=F,8.3881090380047,10.459869545961153,2.508121082302301,0.9559863538470577,-0.06716931125481196,-0.109558891857751
2021-08-19,ES=F/YM=F,8.389700670900961,10.457889773418664,2.508121082302301,0.9559863538470577,-0.0706706631264602,-0.46317728971547517
2021-08-20,ES=F/YM=F,8.39773375137891,10.464759111782492,2.508121082302301,0.9559863538470577,-0.07148084007890709,-0.5295759853634748
2021-08-23,ES=F/YM=F,8.406373356310993,10.471099854390227,2.508121082302301,0.9559863538470577,-0.07339944188887415,-0.7230075186158341
2021-08-24,ES=F/YM=F,8.407936205479288,10.472034764862743,2.508121082302301,0.9559863538470577,-0.07395859389436765,-0.7620605257377441
2021-08-25,ES=F/YM=F,8.41027590907016,10.47333651675158,2.508121082302301,0.9559863538470577,-0.07489356671045222,-0.8483224874202988
2021-08-26,ES=F/YM=F,8.404360383141894,10.467664351799113,2.508121082302301,0.9559863538470577,-0.07491056959966791,-0.8295055994385733
2021-08-27,ES=F/YM=F,8.413054151675093,10.474551841293858,2.508121082302301,0.9559863538470577,-0.07633420418616588,-0.9894609145915254
