pair,refit_date,n_train,alpha,beta,eg_adf_stat,eg_adf_pvalue,eg_cointegrated_5pct
ES=F/YM=F,2016-11-09,483,2.0672201947362177,1.0099147928102525,-2.890163417483973,0.046503873638235105,True
ES=F/YM=F,2016-12-08,504,1.8539340290687203,1.0379495508989132,-2.3643543212315707,0.15205085280773967,False
ES=F/YM=F,2017-01-06,525,1.471002947005485,1.088229548586831,-2.4460132685170604,0.12916825649228209,False
ES=F/YM=F,2017-02-06,546,1.2924295073029988,1.1116717750119944,-2.771766039436694,0.062421338276348354,False
ES=F/YM=F,2017-03-07,567,1.1148193097472296,1.134969098387993,-2.8060260086118483,0.057418137939424636,False
ES=F/YM=F,2017-04-05,588,1.0036851189022424,1.1495449480947935,-3.0749383137148016,0.02846432045942922,True
ES=F/YM=F,2017-05-04,609,0.9618401073106594,1.1550336905953469,-3.1931678146488585,0.02038357468597472,True
ES=F/YM=F,2017-06-02,630,0.977162884156686,1.1530253293693973,-3.218894679853297,0.018916702889702958,True
ES=F/YM=F,2017-07-03,651,0.9821493172031984,1.1523719847883493,-3.30223085160541,0.014779049382693445,True
ES=F/YM=F,2017-08-01,672,0.9699562933240243,1.1539707625952136,-3.480350868985698,0.00850629994923233,True
ES=F/YM=F,2017-08-30,693,0.8700938361920627,1.167054577783365,-3.3092763108285115,0.014468880997061275,True
ES=F/YM=F,2017-09-28,714,0.8177032460727749,1.173915229662673,-3.5879820014077732,0.005994986587468991,True
ES=F/YM=F,2017-10-27,735,0.7429619813057547,1.1836950414330205,-3.4977157856523977,0.008045951677271386,True
ES=F/YM=F,2017-11-27,756,0.6451849679894555,1.1964853551922245,-3.598967796987666,0.0057807919469661595,True
ES=F/YM=F,2017-12-26,777,0.5217692639150735,1.2126173658412787,-3.686456971681432,0.004307732320696959,True
ES=F/YM=F,2018-01-24,798,0.4346613314351682,1.2239956095595073,-3.9742759563120806,0.001551364421892055,True
ES=F/YM=F,2018-02-22,819,0.37191289845324,1.2321953513840946,-4.027202315719546,0.0012745822928746198,True
ES=F/YM=F,2018-03-23,840,0.3676378829617018,1.2327545524458405,-4.1781244737870615,0.00071738942297685,True
ES=F/YM=F,2018-04-23,861,0.3350132757917118,1.2370226485681022,-4.252615932203039,0.0005360573404089508,True
ES=F/YM=F,2018-05-22,882,0.3298421011906976,1.23769919001382,-4.3657641220194945,0.0003410981413491941,True
ES=F/YM=F,2018-06-20,903,0.3542058877514784,1.2345181837380221,-4.126250800110019,0.0008761560996533221,True
