Date,Forecast_GARCH_h1,Forecast_EGARCH_h1,Forecast_GARCH_h5,Forecast_EGARCH_h5,Forecast_GARCH_h21,Forecast_EGARCH_h21,RealizedVolatility_YZ,RealizedVolatility_20d,Error_GARCH_h1,Error_EGARCH_h1
2019-09-09,0.900502645397758,0.8156605544042396,0.9069444175282557,0.8039954497007489,0.922893000305515,0.7751338717955478,1.0750870919145217,1.2781189386651284,-0.17458444651676364,-0.2594265375102821
2019-09-10,0.8036592380234788,0.7569040260468176,0.8288327907130021,0.7558433228345063,0.8888020114689839,0.7531580149069388,1.0704367881821941,1.2396587785835833,-0.2667775501587153,-0.3135327621353765
2019-09-11,0.7246509242060237,0.7188395730015555,0.7666573421572958,0.7243028782166281,0.8630066629518649,0.7383554311180565,1.0503054697879697,1.2046096780093714,-0.32565454558194595,-0.33146589678641414
2019-09-12,0.7172224243901844,0.6647245847210773,0.7608968397352637,0.6789557015480165,0.8606811787611078,0.7164559736972286,1.0164952384538635,0.9528987102619336,-0.2992728140636791,-0.35177065373278615
2019-09-13,0.6628526620689904,0.6198370513918136,0.7192497975081585,0.6408524809159278,0.8442106669384868,0.697442594122479,0.9561202692786763,0.9563633909671817,-0.2932676072096859,-0.3362832178868628
2019-09-16,0.6112854226804746,0.6052039701132158,0.6806922796631013,0.6283285916790972,0.8295197586689098,0.6910618750519987,0.9494607941824542,0.9224419088094364,-0.3381753715019796,-0.3442568240692384
2019-09-17,0.5932913925693262,0.6420493192466473,0.6674840380554734,0.6597654871665296,0.8246159265909162,0.7069534601352387,0.9117568793590978,0.891924437931927,-0.3184654867897716,-0.26970756011245045
2019-09-18,0.5568617095523981,0.6004347060675906,0.6411806668710206,0.6242354312523407,0.8150528264106524,0.6889617640939384,0.8841269995115346,0.8661014585896056,-0.3272652899591365,-0.283692293443944
2019-09-19,0.5224517856954053,0.5649607017063489,0.6169290010668484,0.593609078332193,0.80648148181739,0.6730089030948515,0.8834545065970395,0.8543079965066162,-0.3610027209016342,-0.31849380489069057
2019-09-20,0.4968332537114002,0.5443461067075916,0.5992902936525886,0.5756585656504001,0.8003999942435647,0.6634536517989532,0.8673238148445355,0.8647877034505189,-0.3704905611331353,-0.3229777081369438
2019-09-23,0.5384139263894225,0.6251127812006074,0.6281027746632126,0.6453551134741323,0.8104008576309092,0.6997203099770755,0.8545590886471166,0.5835290492014714,-0.31614516225769407,-0.22944630744650918
2019-09-24,0.5100277114675372,0.6015296066543891,0.6083280391894234,0.6251756142914753,0.8034997509694422,0.6894448008061563,0.7842067367844097,0.5918163249279893,-0.27417902531687244,-0.18267713013002052
2019-09-25,0.6267287451277566,0.7499621257771972,0.6921336916244081,0.7501121866577937,0.8338213466721339,0.7504931634949324,0.7647745017194371,0.5844175601255881,-0.1380457565916805,-0.01481237594223983
2019-09-26,0.6228250298864716,0.6934909451556381,0.6892326566476117,0.7031380385650795,0.8327259807941245,0.7282283493631073,0.7494721588279774,0.5792821813322682,-0.12664712894150576,-0.055981213672339214
2019-09-27,0.5901874184753197,0.6991520826004228,0.6652195305224857,0.7078763106746041,0.8237819376152018,0.7305095463153315,0.7548770321155753,0.5369185699655858,-0.16468961364025558,-0.0557249495151525
2019-09-30,0.6178358891201651,0.774859268550584,0.6855337044542156,0.7706247915641348,0.8313339344992524,0.7599816401546614,0.717768593571507,0.54311904009343,-0.09993270445134195,0.05709067497907694
2019-10-01,0.595507173166178,0.6899266702871888,0.6687831082892928,0.6997897344011662,0.8203370248089418,0.724617956796498,0.7257496627900498,0.5978684985010669,-0.13024248962387186,-0.03582299250286103
2019-10-02,0.8057534840935615,0.9365303489668135,0.8284068327540123,0.8974793528422703,0.8811577820817712,0.8083348871245173,0.7478506378443807,0.6748773869156177,0.05790284624918085,0.18867971112243287
2019-10-03,1.1200585518301618,1.2915119052821666,1.0850207871420583,1.1659091358368754,0.9945135633740971,0.906832295730303,0.787410493464537,0.632609652726269,0.33264805836562483,0.5041014118176297
2019-10-04,1.0406295494393578,1.1602634263635174,1.018847978247754,1.068492212428528,0.9637285072362468,0.872722014947078,0.7410905645975155,0.7102476548429638,0.29953898484184227,0.4191728617660019
2019-10-07,1.0855370602861147,1.0418929503962202,1.056174751309992,0.9788630735617553,0.9809748908593966,0.8397621644224829,0.754515016292495,0.7152215871111631,0.3310220439936198,0.28737793410372525
2019-10-08,0.9842912980929629,1.0483053446269714,0.9723730232185253,0.9837652722108012,0.9427089291040703,0.8416075852328884,0.773806176631623,0.7898113477327537,0.2104851214613399,0.27449916799534846
2019-10-09,1.1530605208611344,1.3185904195465874,1.112710249590418,1.185773326992007,1.0076746659138118,0.9135892522435544,0.7818287254088898,0.8048269408193826,0.3712317954522446,0.5367616941376976
