Date,prob_crisis,VIX,RV_21d
2014-11-18,2.390225592768427e-05,13.859999656677246,9.819167432947165
2014-11-19,1.2107825845326125e-06,13.960000038146973,8.073685495875184
2014-11-20,1.8093940570493948e-05,13.579999923706055,7.2610654636879195
2014-11-21,2.0442309601134787e-05,12.899999618530273,6.63943875962506
2014-11-24,5.102961145776441e-07,12.619999885559082,6.398550957973456
2014-11-25,2.623898046459799e-06,12.25,6.3519348555990724
2014-11-26,1.307286088756336e-06,12.069999694824219,5.4844769231057615
2014-11-28,1.2728391766934055e-05,13.329999923706055,5.539644530355496
2014-12-01,2.2047399940864474e-05,14.15999984741211,6.1476378599340435
2014-12-02,1.2250295735299306e-06,12.850000381469727,5.333831355442995
2014-12-03,9.5617186090275e-07,12.5,5.400400228835597
2014-12-04,4.55566267605814e-06,12.380000114440918,5.187899187231169
2014-12-05,2.7415710577620163e-06,11.890000343322754,4.891826512087581
2014-12-08,4.685572929518009e-06,14.210000038146973,5.517263965385659
2014-12-09,1.362434113648047e-05,15.350000381469727,5.54067268573428
2014-12-10,0.00039400794721191766,18.530000686645508,7.97919849214762
2014-12-11,0.0006195404479289976,20.079999923706055,8.177198299909879
2014-12-12,0.014211170987585826,21.079999923706055,9.939311634975253
2014-12-15,0.0968387093360219,20.420000076293945,10.13763097565442
2014-12-16,0.7805189620093415,23.56999969482422,10.402486506790229
2014-12-17,0.9856444563344735,19.440000534057617,12.674185107703142
2014-12-18,0.9992706338913089,16.809999465942383,15.244722300420202
2014-12-19,0.9999243470189109,16.489999771118164,15.288010363057424
2014-12-22,0.9997045748190985,15.25,15.347301579983341
2014-12-23,0.9999888062046789,14.800000190734863,15.257351180922688
2014-12-24,0.9999152655849924,14.369999885559082,15.23485765663947
2014-12-26,0.9824063612493726,14.5,15.26010412056475
2014-12-29,0.9086716012832708,15.0600004196167,15.245963079606122
2014-12-30,0.9051562190428659,15.920000076293945,15.358199404523504
2014-12-31,0.6280417789812235,19.200000762939453,15.57212367974485
2015-01-02,0.9093522102885059,17.790000915527344,15.407028292722917
2015-01-05,0.9964797475400785,19.920000076293945,16.545494873388446
2015-01-06,0.9999758464680134,21.1200008392334,16.792693156786044
2015-01-07,0.9999982480459834,19.309999465942383,17.451110701212585
2015-01-08,0.9999641466062796,17.010000228881836,18.46075321303846
2015-01-09,0.9999977122128052,17.549999237060547,18.674978749097935
2015-01-12,0.9999947362427812,19.600000381469727,17.993138176123868
2015-01-13,0.9999805444577716,20.559999465942383,17.928766923368315
2015-01-14,0.9999070586410542,21.479999542236328,17.10503867414944
2015-01-15,0.999986844058323,22.389999389648438,17.244754910122715
2015-01-16,0.9999222650805599,20.950000762939453,17.526075190700986
2015-01-20,0.9999129875177799,19.889999389648438,16.231186151258594
2015-01-21,0.9992113033466432,18.850000381469727,13.812804493317513
2015-01-22,0.9998762972625256,16.399999618530273,14.727474912578801
2015-01-23,0.9999810036068894,16.65999984741211,14.737574223124128
2015-01-26,0.9998993064563845,15.520000457763672,14.757870026263674
2015-01-27,7.708847905713233e-06,17.219999313354492,15.399674966511679
2015-01-28,1.2602102796725126e-05,20.440000534057617,15.828191860641008
2015-01-29,8.090806365369758e-06,18.760000228881836,16.261400953235547
2015-01-30,3.701459485221406e-05,20.969999313354492,16.666865466613352
2015-02-02,2.9815323532487522e-05,19.43000030517578,17.090038356343552
2015-02-03,1.1772935588858915e-05,17.329999923706055,17.884392691896302
2015-02-04,7.887388210168675e-05,18.329999923706055,16.705907960899783
2015-02-05,4.8064630767414455e-05,16.850000381469727,16.59918068431666
2015-02-06,8.633575246543181e-05,17.290000915527344,16.169177215844492
2015-02-09,4.216257493751981e-05,18.549999237060547,15.042580195426492
2015-02-10,2.3908595782292484e-05,17.229999542236328,15.217432579595036
2015-02-11,0.00023925947939483234,16.959999084472656,14.904014942248933
2015-02-12,0.0004400611973276523,15.34000015258789,15.121000878386559
2015-02-13,0.000466041363522392,14.6899995803833,14.881889302502863
2015-02-17,0.00012828286187260038,15.800000190734863,14.310734877469297
2015-02-18,0.00034888886998313745,15.449999809265137,13.81386074665311
2015-02-19,0.00017571622491148253,15.289999961853027,13.844714048342329
2015-02-20,0.00011794969168923725,14.300000190734863,13.876198185095326
2015-02-23,2.2435674511131564e-05,14.5600004196167,13.069358769093483
2015-02-24,3.4266545323976676e-05,13.6899995803833,12.850952122527575
2015-02-25,8.724986704196845e-06,13.84000015258789,12.87415698535872
2015-02-26,1.0994440434910909e-05,13.90999984741211,11.769596950102814
2015-02-27,0.00015486090649886937,13.34000015258789,10.663181423473942
2015-03-02,8.050329569434408e-06,13.039999961853027,10.476811083613889
2015-03-03,1.9814793173073615e-05,13.859999656677246,9.291206111086899
2015-03-04,7.73184033373938e-06,14.229999542236328,8.895433309376175
2015-03-05,1.7215973708531237e-06,14.039999961853027,7.65962095967289
2015-03-06,4.041318316546865e-07,15.199999809265137,9.210562800468463
2015-03-09,1.4605463517711597e-06,15.0600004196167,8.674846743885412
2015-03-10,5.257117443579024e-07,16.690000534057617,10.423239753788167
2015-03-11,1.3242207393355162e-06,16.8700008392334,10.336579982603098
2015-03-12,5.399727703464982e-07,15.420000076293945,10.620668833579892
2015-03-13,1.178283663318828e-06,16.0,10.833545896373769
2015-03-16,6.885347296968367e-07,15.609999656677246,11.321432014260605
2015-03-17,1.5276120075465135e-06,15.65999984741211,11.257267497601427
2015-03-18,2.305254637589104e-05,13.970000267028809,12.03525686899449
2015-03-19,5.7203153819335505e-05,14.069999694824219,12.142612154292479
2015-03-20,0.0016658471569301423,13.020000457763672,12.526399032463337
2015-03-23,1.1100271460496784e-05,13.40999984741211,12.374218533711451
2015-03-24,7.515394186186712e-06,13.619999885559082,12.523728231683176
2015-03-25,6.21149082629879e-06,15.4399995803833,13.415203105315024
2015-03-26,1.0269294424773104e-06,15.800000190734863,13.421146318421195
2015-03-27,4.150133213544327e-06,15.069999694824219,13.476746280092545
2015-03-30,1.154987300371577e-06,14.510000228881836,14.193195930207622
2015-03-31,2.7759440460682872e-06,15.289999961853027,14.266267864999074
2015-04-01,8.601189880347366e-06,15.109999656677246,14.252226098388537
2015-04-02,2.656780362142848e-06,14.670000076293945,14.288364938066236
2015-04-06,1.3292420745912056e-06,14.739999771118164,14.505773772546043
2015-04-07,3.9559403905521966e-07,14.779999732971191,13.650978458762872
2015-04-08,1.1062132161869975e-06,13.979999542236328,13.625482718973728
2015-04-09,1.9339893884868966e-06,13.09000015258789,12.294827903144297
2015-04-10,4.349374474400993e-06,12.579999923706055,12.314708260304709
2015-04-13,6.848953123141451e-07,13.9399995803833,11.780713669211007
2015-04-14,9.607235527374411e-07,13.670000076293945,11.520899608813492
2015-04-15,8.842077825408169e-06,12.84000015258789,10.720349833330927
2015-04-16,8.988513892936924e-07,12.600000381469727,10.646443203012332
2015-04-17,1.141974953175679e-05,13.890000343322754,10.649398694806896
2015-04-20,4.1301454011057636e-07,13.300000190734863,11.014306448035907
2015-04-21,2.8968657820445324e-07,13.25,10.578203684211749
2015-04-22,4.314375870055231e-07,12.710000038146973,10.699627557837333
2015-04-23,1.1518516334507577e-05,12.479999542236328,10.51599786931271
2015-04-24,3.7680483252761683e-06,12.289999961853027,8.931381348616291
2015-04-27,4.984046605119914e-06,13.119999885559082,9.04576195325659
2015-04-28,3.5221170879983655e-06,12.40999984741211,9.063659325007281
2015-04-29,1.6906220831465339e-06,13.390000343322754,8.337218433490268
2015-04-30,1.1987037678784143e-06,14.550000190734863,8.52885733891086
2015-05-01,5.097540502023384e-07,12.699999809265137,9.10480898664474
2015-05-04,7.008211527009486e-08,12.850000381469727,9.083192619142382
2015-05-05,2.3763981519769722e-08,14.3100004196167,9.831746547054067
2015-05-06,6.895724648722597e-09,15.149999618530273,9.899515250061478
2015-05-07,2.8879949136159198e-08,15.130000114440918,9.926578444560535
2015-05-08,2.5058138517340504e-06,12.859999656677246,10.804867680415628
2015-05-11,8.860922206860026e-09,13.850000381469727,10.810042762176087
2015-05-12,1.2377003856432432e-08,13.859999656677246,10.73938956873467
2015-05-13,1.0898416074016354e-08,13.760000228881836,10.721406611592794
2015-05-14,5.922995806002015e-08,12.739999771118164,11.206960118055791
2015-05-15,2.982744956252464e-07,12.380000114440918,11.206423012484905
2015-05-18,2.133510269893143e-08,12.729999542236328,10.339918490344287
2015-05-19,4.479109705430459e-09,12.850000381469727,9.93671037161331
2015-05-20,2.4028091180772833e-08,12.880000114440918,9.926343919515288
2015-05-21,5.2999798565306354e-08,12.109999656677246,9.84470147930992
2015-05-22,3.50133617085622e-08,12.130000114440918,9.873974840219766
2015-05-26,4.479415023687126e-08,14.0600004196167,10.576708075183625
2015-05-27,5.3669653977487504e-08,13.270000457763672,10.979459852420929
2015-05-28,1.573027992356622e-08,13.3100004196167,10.945295596769906
2015-05-29,7.95246430765582e-09,13.84000015258789,11.074600822350773
2015-06-01,3.112488616763684e-10,13.970000267028809,10.445924542588312
2015-06-02,5.676353033639092e-11,14.239999771118164,9.790377016680175
2015-06-03,1.211515449925318e-10,13.65999984741211,9.783762101222434
2015-06-04,1.519015709824678e-09,14.710000038146973,9.376201271889844
2015-06-05,1.3488175103104837e-09,14.210000038146973,9.270097429415776
2015-06-08,1.742998853845023e-10,15.289999961853027,9.440457832238694
2015-06-09,9.872465942428598e-11,14.470000267028809,8.137661627980018
2015-06-10,1.501375701158998e-10,13.220000267028809,9.088359783211123
2015-06-11,1.0366548673440264e-09,12.850000381469727,9.078562202119771
2015-06-12,2.763148017172039e-09,13.779999732971191,9.49858537466826
2015-06-15,2.3553207111679825e-09,15.390000343322754,8.81406929931259
2015-06-16,8.238044685277548e-10,14.8100004196167,9.050953769658943
2015-06-17,2.4888617921185323e-09,14.5,8.99101733489213
2015-06-18,6.517718081534494e-09,13.1899995803833,9.754251609340473
2015-06-19,4.428760338770244e-09,13.960000038146973,9.871187485734504
2015-06-22,6.641523788369539e-11,12.739999771118164,9.988282305299109
2015-06-23,6.324104382138431e-11,12.109999656677246,9.957477075039032
2015-06-24,3.7026458311439663e-10,13.260000228881836,9.54108358256782
2015-06-25,2.7035417584183824e-10,14.010000228881836,8.977904716523492
2015-06-26,1.5334187381322465e-10,14.020000457763672,8.974307020258642
2015-06-29,1.0530783946725902e-09,18.850000381469727,11.380737831292114
2015-06-30,3.0452971585356007e-11,18.229999542236328,11.382695604680832
2015-07-01,2.0704033280421702e-10,16.09000015258789,11.80756453734454
2015-07-02,1.5162331468817048e-10,16.790000915527344,11.746723265455767
2015-07-06,6.153711311387345e-09,17.010000228881836,11.441657609180982
2015-07-07,2.3540636323309798e-08,16.09000015258789,11.67102936337291
2015-07-08,1.259589546038291e-08,19.65999984741211,12.897287333103375
2015-07-09,4.890955236295596e-10,19.969999313354492,12.925188884644868
2015-07-10,1.889359259157341e-11,16.829999923706055,12.998615419092282
2015-07-13,1.7412975622779387e-10,13.899999618530273,13.548935853597563
2015-07-14,6.050926177436759e-10,13.369999885559082,13.34921001862465
2015-07-15,2.7088928296440333e-09,13.229999542236328,13.24441544822478
2015-07-16,2.0180326252238194e-08,12.109999656677246,13.391457109675503
2015-07-17,4.210608322538895e-08,11.949999809265137,13.387429333314557
2015-07-20,2.700270905538652e-07,12.25,12.915761164947357
2015-07-21,8.780209223276301e-07,12.220000267028809,12.894693612537122
2015-07-22,5.022188770013397e-05,12.119999885559082,12.785603242240295
2015-07-23,3.8297616622121516e-05,12.640000343322754,12.922665011653459
2015-07-24,2.8935006163572453e-05,13.739999771118164,13.176013861866847
2015-07-27,5.272678350293699e-06,15.600000381469727,13.277113519932177
2015-07-28,8.12071179779663e-06,13.4399995803833,14.01162562599399
2015-07-29,2.4267948946106838e-06,12.5,11.904658947364783
2015-07-30,1.002447213207819e-06,12.130000114440918,11.904976487926945
2015-07-31,1.6892139353162998e-05,12.119999885559082,11.669057590922277
2015-08-03,9.920871486190189e-06,12.5600004196167,11.742551082717984
2015-08-04,3.722349519194529e-07,13.0,11.71382624084161
2015-08-05,1.0392617415356263e-06,12.510000228881836,11.57712067834655
2015-08-06,3.629151480318966e-06,13.770000457763672,10.246918652853063
2015-08-07,2.5563116279836e-05,13.390000343322754,10.28579396826105
2015-08-10,8.444257746141452e-06,12.229999542236328,10.286896120772521
2015-08-11,1.3641529087493613e-05,13.710000038146973,10.10614080216107
2015-08-12,8.112826946464713e-05,13.609999656677246,9.984895805803639
2015-08-13,8.48799159936945e-06,13.489999771118164,9.989131162523513
2015-08-14,3.7438994215252975e-05,12.829999923706055,9.63325467731919
2015-08-17,6.208648886187175e-05,13.020000457763672,9.862079313906687
2015-08-18,1.1234575423318948e-05,13.789999961853027,9.891943898216148
2015-08-19,7.19500123057589e-05,15.25,10.155175892755173
2015-08-20,2.5290077051073108e-06,19.139999389648438,12.361702083545257
2015-08-21,0.9873504661263944,28.030000686645508,15.878362221086123
2015-08-24,1.0,40.7400016784668,21.01307958358426
2015-08-25,0.9873037077596712,36.02000045776367,21.165773766117805
2015-08-26,0.003738395041912605,30.31999969482422,25.18870440546395
2015-08-27,8.778887149410889e-12,26.100000381469727,26.785445935005157
2015-08-28,2.1716441556133533e-09,26.049999237060547,26.782965786763256
2015-08-31,2.7482719345648584e-09,28.43000030517578,26.844234704916616
2015-09-01,2.0314010123893513e-08,31.399999618530273,28.46405909500205
2015-09-02,1.0886640379936755e-05,26.09000015258789,29.564450901850858
2015-09-03,9.568194123367038e-05,25.610000610351562,29.505675486817985
2015-09-04,2.0606368572252443e-05,27.799999237060547,29.74963677848325
2015-09-08,7.755704432347493e-07,24.899999618530273,31.355215736057566
2015-09-09,2.421673560279952e-08,26.229999542236328,31.080478498680677
2015-09-10,8.471574516503934e-09,24.3700008392334,31.171155265442835
2015-09-11,3.521333780096834e-07,23.200000762939453,31.249346058022997
2015-09-14,6.257620407993957e-08,24.25,31.244980852277386
2015-09-15,9.889590155715923e-10,22.540000915527344,31.625267577624154
2015-09-16,9.747083657218465e-08,21.350000381469727,31.741840870064337
2015-09-17,2.663058150560053e-07,21.139999389648438,31.741383661665278
2015-09-18,1.6524582801186444e-05,22.280000686645508,32.0658385166004
2015-09-21,6.794471361836102e-05,20.139999389648438,31.46071814269681
2015-09-22,0.0021758808001339,22.440000534057617,29.975406270816645
2015-09-23,0.6900128831472877,22.1299991607666,25.7437706571532
2015-09-24,0.9999624172064896,23.469999313354492,25.371493773900326
2015-09-25,0.9999733045213267,23.6200008392334,21.7274571894008
2015-09-28,0.9999999959659363,27.6299991607666,21.482095196715523
2015-09-29,0.9999999715792005,26.829999923706055,21.490962749912224
2015-09-30,0.9999974594953057,24.5,22.563842348670953
2015-10-01,0.9999997833565665,22.549999237060547,19.949862099636253
2015-10-02,0.9999981657459553,20.940000534057617,19.529223016066297
2015-10-05,0.9999711185087857,19.540000915527344,20.44949413754677
2015-10-06,0.9999564518417268,19.399999618530273,19.664104267194453
2015-10-07,0.9990681441069759,18.399999618530273,17.948148303685787
2015-10-08,0.9986538006037946,17.420000076293945,17.388719751029406
2015-10-09,0.9991151681060745,17.079999923706055,17.341908792282425
2015-10-12,0.9971590003062958,16.170000076293945,17.308928989322986
2015-10-13,7.699656382629242e-05,17.670000076293945,17.42889127615049
2015-10-14,0.0001219795546918601,18.030000686645508,17.057204213039263
2015-10-15,4.762901422886166e-05,16.049999237060547,17.601681899945195
2015-10-16,8.263904439282623e-06,15.050000190734863,17.612407231581308
2015-10-19,3.5792641708409724e-07,14.979999542236328,16.421362778998414
2015-10-20,1.6209728942569542e-06,15.75,16.411542432106685
2015-10-21,7.958113608956838e-06,16.700000762939453,15.801858019220496
2015-10-22,2.0241251678438944e-06,14.449999809265137,16.549317635452145
2015-10-23,5.454512945469025e-06,14.460000038146973,16.605517474018473
2015-10-26,2.1014074724441226e-06,15.289999961853027,16.685241972046285
2015-10-27,5.486871888098202e-05,15.430000305175781,13.198599517264856
2015-10-28,0.00010453890273275666,14.329999923706055,13.32115747270111
2015-10-29,6.490525399843268e-06,14.609999656677246,12.50095467702644
2015-10-30,3.0305574594182946e-05,15.069999694824219,12.830554718200386
2015-11-02,1.251275597729524e-06,14.149999618530273,12.53804454941628
2015-11-03,1.1189515487735691e-06,14.539999961853027,11.453971692622215
2015-11-04,8.566921842048753e-06,15.510000228881836,11.427216761074162
2015-11-05,7.031087407298763e-07,15.050000190734863,11.339731871512067
2015-11-06,4.233993202078642e-07,14.329999923706055,11.130724885339447
2015-11-09,4.981529060679704e-06,16.520000457763672,11.809560198821552
2015-11-10,3.496717422290548e-07,15.289999961853027,11.809866559272002
2015-11-11,8.468312062798201e-07,16.059999465942383,11.635129922166099
2015-11-12,5.118651068834387e-05,18.3700008392334,12.685886151430376
2015-11-13,0.00033987304519300275,20.079999923706055,12.339443119000784
2015-11-16,4.2099397217362157e-05,18.15999984741211,13.326015066296579
2015-11-17,0.00023644039524038397,18.84000015258789,13.333377120870404
2015-11-18,0.00017013827078143071,16.850000381469727,14.31641171035066
2015-11-19,3.49908967144387e-05,16.989999771118164,14.079985290825695
2015-11-20,2.4889802523738026e-06,15.470000267028809,12.98682418253145
2015-11-23,9.820573292448011e-08,15.619999885559082,12.482058887130778
2015-11-24,4.4571259671071817e-07,15.930000305175781,12.44333527434394
2015-11-25,1.3965084982270868e-08,15.1899995803833,12.413928047207865
2015-11-27,6.047814248345682e-09,15.119999885559082,11.795203396736424
2015-11-30,3.981628361830307e-07,16.1299991607666,11.88756350395162
2015-12-01,3.123631298079811e-08,14.670000076293945,12.217997861299267
2015-12-02,3.8083349253220045e-07,15.90999984741211,12.06939540184604
2015-12-03,8.327259690213193e-05,18.110000610351562,12.88898942239996
2015-12-04,1.9764065674823933e-05,14.8100004196167,14.694045944492013
2015-12-07,1.8575052747894042e-07,15.84000015258789,14.83486382264412
2015-12-08,1.531204544169299e-06,17.600000381469727,14.996405231149696
2015-12-09,0.000315163386788632,19.610000610351562,14.89182670180286
2015-12-10,4.948294358754676e-05,19.34000015258789,14.898917253408268
2015-12-11,0.4342979201745398,24.389999389648438,16.25986569051198
2015-12-14,0.9203490059505125,22.729999542236328,15.71786116877886
2015-12-15,0.8768969051969123,20.950000762939453,15.632500119594889
2015-12-16,0.0824153473266299,17.860000610351562,15.56729826464512
2015-12-17,0.0007884207971968561,18.940000534057617,16.51495438513123
2015-12-18,0.00124850332104549,20.700000762939453,16.559289898376655
2015-12-21,9.385543468065715e-06,18.700000762939453,16.91516589267826
2015-12-22,2.8692247248200303e-06,16.600000381469727,17.21485047879344
2015-12-23,1.2576414794460235e-06,15.569999694824219,17.82612738536626
2015-12-24,5.031082955798278e-07,15.739999771118164,17.81911535702626
2015-12-28,3.2616098372550666e-07,16.90999984741211,17.828281985855316
2015-12-29,4.3602013086071063e-07,16.079999923706055,18.246132820609876
2015-12-30,1.2842929942097005e-06,17.290000915527344,18.355001628783068
2015-12-31,1.4137674524417404e-05,18.209999084472656,18.2830845122005
2016-01-04,0.0008934434256567833,20.700000762939453,18.56509621890127
2016-01-05,4.6367734807328244e-05,19.34000015258789,18.008214719249136
2016-01-06,0.0009265552014945082,20.59000015258789,16.902696989936814
2016-01-07,0.16470046805423483,24.989999771118164,18.523012093934366
2016-01-08,0.999999938521798,27.010000228881836,18.688351718523066
2016-01-11,0.9999996357592617,24.299999237060547,18.669841318319072
2016-01-12,0.9999979488696343,22.469999313354492,18.964602735916316
2016-01-13,0.9999996925699197,25.219999313354492,19.692910675716274
2016-01-14,0.999996988272857,23.950000762939453,20.627140773641806
2016-01-15,0.9999997573723088,27.020000457763672,21.112050596917385
2016-01-19,0.9999999997926352,26.049999237060547,20.133568297744205
2016-01-20,0.9999999997889972,27.59000015258789,19.9844430838978
2016-01-21,0.9999999991769073,26.690000534057617,19.632313600538446
2016-01-22,0.9999999407782543,22.34000015258789,20.92882427327157
2016-01-25,0.9999999966421456,24.149999618530273,20.901476926272462
2016-01-26,0.9999999653009587,22.5,21.026758187921985
2016-01-27,0.9999999720075725,23.110000610351562,21.152848889983932
2016-01-28,0.9999999843075785,22.420000076293945,21.39760236095107
2016-01-29,0.9999999748988561,20.200000762939453,22.997168964044228
2016-02-01,0.999999762292674,19.979999542236328,22.973167318119287
2016-02-02,0.9999999577676144,21.979999542236328,23.458640340137563
2016-02-03,0.9999994963119566,21.649999618530273,23.327659422699618
2016-02-04,0.9999999836545613,21.84000015258789,23.32501238725898
2016-02-05,0.9999999951496648,23.3799991607666,23.795168132796626
2016-02-08,0.999999999222382,26.0,22.83850954807392
2016-02-09,0.9999999998999556,26.540000915527344,22.617798733104845
2016-02-10,0.9999999999954525,26.290000915527344,22.599773779603776
2016-02-11,0.9999999999872671,28.139999389648438,22.634990924293863
2016-02-12,1.0,25.399999618530273,22.43588791927101
2016-02-16,0.9999999999990905,24.110000610351562,22.47932134596217
2016-02-17,0.9999999999772626,22.309999465942383,21.807571390967034
2016-02-18,0.9999999999672582,21.639999389648438,21.886743382983333
2016-02-19,0.9999999999690772,20.530000686645508,21.30742619258304
2016-02-22,0.9999999912088242,19.3799991607666,21.727926488585418
2016-02-23,0.9999999858682713,20.979999542236328,21.231198979157316
2016-02-24,0.9999999664514695,20.719999313354492,20.483462097931863
2016-02-25,0.9999999764495444,19.110000610351562,20.37681018720302
2016-02-26,0.9999999947403921,19.809999465942383,19.936824663875473
2016-02-29,0.9999999873780325,20.549999237060547,20.163311371286447
2016-03-01,0.9999974660836686,17.700000762939453,20.04300497504753
2016-03-02,0.9999992080277887,17.09000015258789,20.06972389379881
2016-03-03,0.9999980661451046,16.700000762939453,18.785375996860846
2016-03-04,0.9999976380068503,16.860000610351562,18.742722000059903
2016-03-07,0.9999950988505643,17.350000381469727,18.74799307364205
2016-03-08,0.9999998057683304,18.670000076293945,17.751193768611014
2016-03-09,0.9999999658784878,18.34000015258789,16.762293712404748
2016-03-10,0.9999999199053523,18.049999237060547,16.745144714728568
2016-03-11,0.9999999515775938,16.5,17.205793322342803
2016-03-14,0.9999999950841811,16.920000076293945,16.156290451710483
2016-03-15,0.9999997488785399,16.84000015258789,15.262866742917819
2016-03-16,0.9999922987641237,14.989999771118164,14.548404883525917
2016-03-17,0.9999872880269669,14.4399995803833,13.827986057127777
2016-03-18,0.9999936973871063,14.020000457763672,13.599514752295086
2016-03-21,0.9999676533973101,13.789999961853027,13.551042424972753
2016-03-22,0.999940816069035,14.170000076293945,12.986537894342165
2016-03-23,0.9999951251775786,14.9399995803833,12.232778250424289
2016-03-24,0.9999978284764369,14.739999771118164,12.268181245421342
2016-03-28,0.9999831353573984,15.239999771118164,11.793601227718737
2016-03-29,0.9999751355961833,13.819999694824219,11.92735016529684
2016-03-30,0.9999766314014974,13.5600004196167,11.306562475118891
2016-03-31,0.9999494718046008,13.949999809265137,8.798076286736663
2016-04-01,0.9999706057087785,13.100000381469727,8.915784309123275
2016-04-04,0.9999505961112459,14.119999885559082,9.075977277266588
2016-04-05,0.9999845991209407,15.420000076293945,9.92891086182388
2016-04-06,0.9999992958012377,14.09000015258789,10.483130376907706
2016-04-07,0.9999997013419935,16.15999984741211,10.648698889859496
2016-04-08,0.9999910590258407,15.359999656677246,10.587594242697818
2016-04-11,0.9999927311637721,16.260000228881836,10.667986011530237
2016-04-12,0.9997451658377545,14.850000381469727,9.709948528001771
2016-04-13,0.9993996425421963,13.84000015258789,10.160192600580169
2016-04-14,0.9995565402960277,13.720000267028809,10.111089098374391
2016-04-15,0.9999476668405819,13.619999885559082,10.0341197485778
2016-04-18,0.9999732171430502,13.350000381469727,10.079800339851948
2016-04-19,0.9999144767200692,13.239999771118164,10.05804880727574
2016-04-20,0.9998211053481072,13.279999732971191,10.05847309420125
2016-04-21,0.9998792219868068,13.949999809265137,10.304602851577963
2016-04-22,0.9999597458152929,13.220000267028809,9.9349191330006
2016-04-25,0.9999550192408942,14.079999923706055,9.973597090497421
2016-04-26,0.9999086841139324,13.960000038146973,9.970733747405138
2016-04-27,0.9989106819593527,13.770000457763672,9.556373625193176
2016-04-28,0.9993212329034531,15.220000267028809,10.079525005982914
2016-04-29,0.9991602652043733,15.699999809265137,10.234232256699695
2016-05-02,0.9992757156628819,14.680000305175781,10.33295127750935
2016-05-03,0.9998443350867332,15.600000381469727,10.734289682787313
2016-05-04,0.9998576204385923,16.049999237060547,10.313860837990626
2016-05-05,0.9999067896111886,15.90999984741211,9.555733462446568
2016-05-06,0.9999713557909473,14.720000267028809,8.63616632272871
2016-05-09,0.9999418816705695,14.569999694824219,8.598138401845732
2016-05-10,0.9988311975836281,13.630000114440918,9.485741194366078
2016-05-11,0.9966429197164416,14.6899995803833,9.643795376456424
2016-05-12,0.9952543629139048,14.40999984741211,8.946738790009038
2016-05-13,0.9981858731302858,15.039999961853027,9.40734393615572
2016-05-16,0.9806120568185384,14.680000305175781,10.09139615245971
2016-05-17,0.9918230446293336,15.569999694824219,10.206866348401409
2016-05-18,0.9909102152820602,15.949999809265137,10.107718191079714
2016-05-19,0.9940405394378758,16.329999923706055,10.10816488164446
2016-05-20,0.9957541816104079,15.199999809265137,10.328753486701112
2016-05-23,0.9601175221031334,15.819999694824219,10.326249887557779
2016-05-24,0.8761132360068327,14.420000076293945,11.360350000120967
2016-05-25,0.5986992845689336,13.899999618530273,11.601555957798244
2016-05-26,0.4452185532310585,13.430000305175781,11.579792964300497
2016-05-27,0.33139393061683553,13.119999885559082,11.17431718545742
2016-05-31,0.4123962231744363,14.1899995803833,10.999686150501612
2016-06-01,0.14972083437458047,14.199999809265137,10.70532457800157
2016-06-02,0.05856201908294547,13.630000114440918,10.18591653968433
2016-06-03,0.27593772348835516,13.470000267028809,10.009295448144426
2016-06-06,0.045008018103458995,13.649999618530273,10.082430794782567
2016-06-07,0.0027793786450049152,14.050000190734863,10.051091510199509
2016-06-08,0.0014753411199923995,14.079999923706055,10.070016933053735
2016-06-09,0.0014369417577321207,14.640000343322754,9.293716561698318
2016-06-10,0.002530929501004935,17.030000686645508,9.311035395085911
2016-06-13,0.09641983054550128,20.969999313354492,9.772510876933719
2016-06-14,0.6714704890800073,20.5,9.23687371182278
2016-06-15,0.9692297429209616,20.139999389648438,8.648989694630478
2016-06-16,0.9942503407931598,19.3700008392334,7.951944856975227
2016-06-17,0.998413094711467,19.40999984741211,8.105684612395859
2016-06-20,0.9999939991273977,18.3700008392334,8.200296163851545
2016-06-21,0.9999943215741284,18.479999542236328,8.008771616942465
2016-06-22,0.9999999999918145,21.170000076293945,8.018995939756227
2016-06-23,0.9998247812949121,17.25,8.030239501403756
2016-06-24,0.99999305422127,25.760000228881836,15.032202291359237
2016-06-27,0.9998264108133502,23.850000381469727,16.11762884617964
2016-06-28,0.9975520156278904,18.75,17.422189969776024
2016-06-29,0.9615277779889143,16.639999389648438,18.530721489437887
2016-06-30,0.5300926239536012,15.630000114440918,19.146883938308267
2016-07-01,0.3670755922872226,14.770000457763672,19.131247216508836
2016-07-05,0.031510459510168835,15.579999923706055,19.27071262138628
2016-07-06,0.002713485160401824,14.960000038146973,19.30427876895517
2016-07-07,0.0010040952601238062,14.760000228881836,19.294929171640767
2016-07-08,0.009557343010147866,13.199999809265137,19.95955089182851
2016-07-11,0.0005759303408398513,13.539999961853027,19.979639278351733
2016-07-12,0.0006893939170629811,13.550000190734863,19.758108632475054
2016-07-13,0.0004437261381374383,13.039999961853027,19.491488979702083
2016-07-14,0.0005321253447023679,12.819999694824219,19.48748323766487
2016-07-15,0.0017167278390759456,12.670000076293945,19.48631645658514
2016-07-18,0.00019373906324150053,12.4399995803833,19.484832662137677
2016-07-19,0.00013599304278028978,11.970000267028809,19.405902626116116
2016-07-20,0.0002005769961291976,11.770000457763672,19.35935311982632
2016-07-21,0.00019348908751919253,12.739999771118164,19.46197332350728
2016-07-22,0.0004710676718442738,12.020000457763672,19.4429786297417
