,refit_date,n_train,garch_fc_vol,egarch_fc_vol,garch_fc_h5,egarch_fc_h5,garch_fc_h21,egarch_fc_h21,rv_yz,rv_20d,garch_err_yz,egarch_err_yz,garch_sqerr_yz,egarch_sqerr_yz,garch_abserr_yz,egarch_abserr_yz,garch_err_20d,egarch_err_20d,garch_sqerr_20d,egarch_sqerr_20d,garch_abserr_20d,egarch_abserr_20d,rv_yz_h5,garch_err_h5,egarch_err_h5,garch_sqerr_h5,egarch_sqerr_h5,garch_abserr_h5,egarch_abserr_h5,rv_yz_h21,garch_err_h21,egarch_err_h21,garch_sqerr_h21,egarch_sqerr_h21,garch_abserr_h21,egarch_abserr_h21,har_fc_vol,target_gk
2018-08-27,2018-08-01,900,0.5297765029961633,0.5141771903382663,0.6135741366792606,0.553013334639477,0.7600681140183712,0.6507795944714694,0.4778829930180047,0.4500034154669182,0.0518935099781586,0.0362941973202615,0.0026929363778532,0.001317268759122,0.0518935099781586,0.0362941973202615,0.0797730875292451,0.064173774871348,0.0063637454939486,0.0041182733812384,0.0797730875292451,0.064173774871348,0.4477969762257064,0.1657771604535541,0.1052163584137705,0.0274820669280434,0.011070482077855,0.1657771604535541,0.1052163584137705,0.4507790858315698,0.3092890281868013,0.2000005086398995,0.0956597029567359,0.0400002034562185,0.3092890281868013,0.2000005086398995,0.3306129779094523,0.22330155421488407
2018-08-28,2018-08-01,900,0.5951997739169391,0.4837453724713934,0.6574857641247618,0.5273001444189311,0.7721160957925803,0.6393872617957784,0.4695954934158965,0.4443371519713181,0.1256042805010426,0.0141498790554968,0.0157764352801845,0.0002002190772851,0.1256042805010426,0.0141498790554968,0.150862621945621,0.0394082205000752,0.0227595307003073,0.0015530078429825,0.150862621945621,0.0394082205000752,0.4530616962900632,0.2044240678346985,0.0742384481288679,0.0417891995100854,0.0055113471805826,0.2044240678346985,0.0742384481288679,0.4581693530466698,0.3139467427459105,0.1812179087491086,0.0985625572807669,0.0328399304514002,0.3139467427459105,0.1812179087491086,0.3320577227139654,0.23509375755750003
2018-08-29,2018-08-01,900,0.5492426661461419,0.4547392189915022,0.6264198982379667,0.502458798990009,0.763525835008867,0.6280442967270335,0.4639123932443333,0.445726899017623,0.0853302729018085,-0.009173174252831,0.0072812554734971,8.414712587280333e-05,0.0853302729018085,0.009173174252831,0.1035157671285189,0.0090123199738792,0.0107155140442057,8.122191131158281e-05,0.1035157671285189,0.0090123199738792,0.4640561994793281,0.1623636987586386,0.0384025995106808,0.0263619706745859,0.0014747596491777,0.1623636987586386,0.0384025995106808,0.4610250372638623,0.3025007977450046,0.1670192594631712,0.0915067326363642,0.0278954330316261,0.3025007977450046,0.1670192594631712,0.32038515673146606,0.35035905387828514
2018-08-30,2018-08-01,900,0.5550172265560104,0.4305086346673809,0.6302678779203159,0.4814396959265036,0.764572453985155,0.6181678050522479,0.4634158303483535,0.4560325369167184,0.0916013962076568,-0.0329071956809726,0.0083908157871921,0.0010828835275858,0.0916013962076568,0.0329071956809726,0.0989846896392919,-0.0255239022493375,0.0097979687829869,0.0006514695860337,0.0989846896392919,0.0255239022493375,0.4812573416542933,0.1490105362660225,0.0001823542722103,0.0222041399182876,3.325308059335021e-08,0.1490105362660225,0.0001823542722103,0.4699290163139518,0.2946434376712032,0.1482387887382961,0.0868147553627042,0.0219747384865971,0.2946434376712032,0.1482387887382961,0.3593526786142191,0.3982378762827324
2018-08-31,2018-08-01,900,0.5627429609994135,0.5163492774844058,0.6354418517488262,0.5548356409258381,0.7659875558958414,0.6515742154042613,0.4401397503480058,0.4517063076924947,0.1226032106514076,0.0762095271364,0.0150315472620334,0.0058078920263536,0.1226032106514076,0.0762095271364,0.1110366533069187,0.064642969791911,0.0123291383776008,0.0041787135435179,0.1110366533069187,0.064642969791911,0.488521785548702,0.1469200662001241,0.066313855377136,0.0215855058522488,0.0043975274149797,0.1469200662001241,0.066313855377136,0.4672830465778658,0.2987045093179756,0.1842911688263955,0.0892243838868926,0.033963234907399,0.2987045093179756,0.1842911688263955,0.37610119582431295,0.35660933634026426
2018-09-04,2018-09-01,923,0.5213545006401307,0.4709926379050269,0.6044808374902725,0.5134782436784426,0.7491339977771576,0.6235673519844663,0.4477969762257064,0.4521194137829115,0.0735575244144242,0.0231956616793204,0.0054107093979786,0.0005380387207414,0.0735575244144242,0.0231956616793204,0.0692350868572191,0.0188732241221153,0.0047934972521266,0.0003561985887635,0.0692350868572191,0.0188732241221153,0.4820917892975562,0.1223890481927162,0.0313864543808863,0.014979079117519,0.0009851095186034,0.1223890481927162,0.0313864543808863,0.4705057970995728,0.2786282006775848,0.1530615548848935,0.0776336742128284,0.0234278395837812,0.2786282006775848,0.1530615548848935,0.3701155697429392,0.37372032891327733
2018-09-05,2018-09-01,923,0.504112755671565,0.4922385244719185,0.5933065722810233,0.5315165978365893,0.7461946913238559,0.6316937560101366,0.4530616962900632,0.455244313035609,0.0510510593815017,0.0391768281818553,0.0026062106639736,0.0015348238663906,0.0510510593815017,0.0391768281818553,0.0488684426359559,0.0369942114363095,0.0023881246856637,0.0013685716797943,0.0488684426359559,0.0369942114363095,0.4743642909571665,0.1189422813238568,0.0571523068794228,0.0141472662865234,0.0032663861816397,0.1189422813238568,0.0571523068794228,0.4972613795328228,0.248933311791033,0.1344323764773137,0.0619677937192516,0.0180720638453382,0.248933311791033,0.1344323764773137,0.3834677617172998,0.4206757303197127
2018-09-06,2018-09-01,923,0.5034161283450734,0.5337067089345336,0.5928586439506959,0.5662463971730609,0.7460777714316791,0.6468672009838228,0.4640561994793281,0.4619533089258891,0.0393599288657453,0.0696505094552055,0.0015492040003165,0.0048511934673696,0.0393599288657453,0.0696505094552055,0.0414628194191842,0.0717534000086445,0.0017191653941878,0.0051485504128005,0.0414628194191842,0.0717534000086445,0.4737177957681719,0.1191408481825239,0.0925286014048889,0.0141945417056512,0.0085615420779448,0.1191408481825239,0.0925286014048889,0.5178973059660616,0.2281804654656174,0.1289698950177611,0.0520663248201058,0.0166332338208923,0.2281804654656174,0.1289698950177611,0.41226065282876795,0.5724337739467577
2018-09-07,2018-09-01,923,0.5076995329866284,0.5771255950202355,0.5956172853781954,0.6019865596744354,0.7467989528237985,0.6618863709581831,0.4812573416542933,0.4633429940723736,0.026442191332335,0.0958682533659421,0.0006991894824558,0.0091907220034364,0.026442191332335,0.0958682533659421,0.0443565389142547,0.1137826009478619,0.0019675025444517,0.0129464802784603,0.0443565389142547,0.1137826009478619,0.4440791263217011,0.1515381590564942,0.1579074333527342,0.0229638136502313,0.0249347575080482,0.1515381590564942,0.1579074333527342,0.525853418705811,0.2209455341179874,0.1360329522523721,0.0488169290466827,0.0185049640984961,0.2209455341179874,0.1360329522523721,0.47614925896069643,0.4703477912546792
2018-09-10,2018-09-01,923,0.496354771451991,0.5896076576006093,0.5883342173829057,0.6121513953837207,0.7449007190383202,0.6660556856387458,0.488521785548702,0.4320502607442115,0.0078329859032889,0.1010858720519072,6.135566816112266e-05,0.0102183535284945,0.0078329859032889,0.1010858720519072,0.0643045107077794,0.1575573968563977,0.0041350700973669,0.0248243333041644,0.0643045107077794,0.1575573968563977,0.4217977151554595,0.1665365022274462,0.1903536802282611,0.0277344065741521,0.0362345235764431,0.1665365022274462,0.1903536802282611,0.5300281794463558,0.2148725395919644,0.13602750619239,0.0461702082707003,0.0185034824409207,0.2148725395919644,0.13602750619239,0.45202037993508926,0.24867122135555914
2018-09-11,2018-09-01,923,0.4738662074791838,0.5479553626671662,0.5741256556484737,0.5780425062695667,0.7412510983697649,0.6518881773322723,0.4820917892975562,0.4210148675928994,-0.0082255818183724,0.0658635733696099,6.766019625073963e-05,0.0043380102970139,0.0082255818183724,0.0658635733696099,0.0528513398862843,0.1269404950742667,0.0027932641277755,0.0161138892896999,0.0528513398862843,0.1269404950742667,0.4199291198642736,0.1541965357842001,0.158113386405293,0.0237765716478481,0.0249998429605495,0.1541965357842001,0.158113386405293,0.5957284608051159,0.145522637564649,0.0561597165271564,0.0211768380437721,0.0031539137604105,0.145522637564649,0.0561597165271564,0.3758345702670729,0.5159118689897556
2018-09-12,2018-09-01,923,0.4690281878099702,0.5116946813395535,0.5711103496315558,0.5478873427781648,0.740485787095822,0.6389209789316408,0.4743642909571665,0.4035375673473185,-0.0053361031471963,0.037330390382387,2.847399679751876e-05,0.0013935580461014,0.0053361031471963,0.037330390382387,0.0654906204626517,0.108157113992235,0.004289021368583,0.0116979613071293,0.0654906204626517,0.108157113992235,0.4180569558487014,0.1530533937828544,0.1298303869294633,0.0234253413484495,0.0168559293702541,0.1530533937828544,0.1298303869294633,0.7123945546860505,0.0280912324097715,-0.0734735757544097,0.0007891173382997,0.0053983663341389,0.0280912324097715,0.0734735757544097,0.47150822395845543,0.3838962807329739
2018-09-13,2018-09-01,923,0.4518107826442373,0.4845567978145639,0.5605044262733287,0.5250145199602151,0.7378197529653938,0.6287846837511467,0.4737177957681719,0.366078100041244,-0.0219070131239346,0.0108390020463919,0.0004799172240122,0.0001174839653616,0.0219070131239346,0.0108390020463919,0.0857326826029933,0.1184786977733198,0.0073500928663055,0.0140372018260616,0.0857326826029933,0.1184786977733198,0.4409117064694206,0.1195927198039081,0.0841028134907944,0.014302418630096,0.0070732832370673,0.1195927198039081,0.0841028134907944,0.8406699380468589,-0.102850185081465,-0.2118852542957121,0.0105781605712916,0.0448953609879586,0.102850185081465,0.2118852542957121,0.4275051782523985,0.22842217282885202
