date,actual,M1 HAR+TS,M3 Combined,crisis
2026-03-04,0.7043874248659077,0.9382314865252968,0.8544297273977589,False
2026-03-05,1.0283090892624187,0.8189087868615322,0.7113693616499751,False
2026-03-06,0.6604310528946058,0.8655249189805124,0.7557482192634946,False
2026-03-09,1.4850098896733692,0.7860333287899192,0.8130320224152883,True
2026-03-10,0.8941581407390715,1.0645942608772252,0.8948027587678034,False
2026-03-11,0.6948662260409166,0.9545705021538076,0.8263589489880945,False
2026-03-12,0.3856770411844705,0.794693904287508,0.6985231516576993,False
2026-03-13,0.9648986895641536,0.6210169749013288,0.7658527896042355,False
2026-03-16,0.5192312374788044,0.8030940396350951,0.8694042777378066,False
2026-03-17,0.4762216072448352,0.6788875666223216,0.7873275556219139,False
2026-03-18,0.6339650241656463,0.5746970696504325,0.6924026731951682,False
2026-03-19,0.7941963867606822,0.6208154512382427,0.8444705587186103,False
2026-03-20,1.05835571190587,0.7208646403788941,0.8584769851624634,False
2026-03-23,0.8969661695337651,0.8469850838217854,1.0429581002527324,False
2026-03-24,0.753141603763827,0.8481638124619831,0.9511938012049552,False
2026-03-25,0.6934150923523892,0.7870775151518298,0.8764517251072792,False
2026-03-26,0.8631631822535911,0.7465038360850969,0.7878800616698668,False
2026-03-27,0.6709132731493902,0.803134698554883,0.9810948495740432,False
2026-03-30,0.9451160084988416,0.7425971062385569,1.0897468711830562,False
2026-03-31,1.0017744825923156,0.816022101394264,1.0876684852912644,False
2026-04-01,0.5814707060973284,0.8919420681911546,1.0322728865639248,False
2026-04-02,1.100366225657452,0.7419249925120504,0.8737530089460054,False
2026-04-06,0.3459752427949526,0.8775355739902778,0.8845670244370122,False
2026-04-07,0.8900409738535583,0.6641995462046337,0.7166088400815053,False
2026-04-08,0.5883362650113552,0.7458128382786791,0.7229432291409841,False
2026-04-09,0.6152674226174659,0.6965807240093006,0.6659516471282606,False
2026-04-10,0.331091318201254,0.6583643004965654,0.6011311996700108,False
2026-04-13,0.6242438382819224,0.5192998918580254,0.5381993869673665,False
2026-04-14,0.3613327786635771,0.5961869049350249,0.5353903062916688,False
2026-04-15,0.4542549936946007,0.5187847188822119,0.4858190489608315,False
2026-04-16,0.4256066728429148,0.5040505131160274,0.456433392425392,False
2026-04-17,0.5602541611929595,0.4976138398534609,0.4413606183962345,False
2026-04-20,0.3764709881836221,0.5535039899906782,0.4391684229325399,False
2026-04-21,0.6707462444021243,0.4935339988885265,0.4266112810061031,False
2026-04-22,0.2665130200238019,0.5867540015184436,0.5300954465424929,False
2026-04-23,1.0034960125254149,0.4705341986088928,0.4420094987637406,False
2026-04-24,0.4655945071945735,0.7051800017599863,0.5823136220868018,False
2026-04-27,0.2801339868449036,0.6145326024221469,0.5085163638995699,False
2026-04-28,0.3608020359951472,0.460660585974939,0.3918627373150573,False
2026-04-29,0.3779054613445,0.4438393316244064,0.4389240307804626,False
2026-04-30,0.8548549889780769,0.4656172723467466,0.4324411021849124,False
2026-05-01,0.4274097005856903,0.6312277261940176,0.5208361410883341,False
2026-05-04,0.6786762863800408,0.5440522190066653,0.45130524409805,False
2026-05-05,0.3014596583039442,0.5900599553085781,0.4835347977659464,False
2026-05-06,0.4429546569561003,0.4847960278870813,0.3999638498208051,False
