date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M2d_pooled,M2d_regime,M3,M9,M9c,M9d,w9,w9c,w9d,M2d_regime_sq_err,M2d_regime_abs_err,M9d_sq_err,M9d_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2026-06-04,0.4915095773262097,False,calm,0.39863711727090306,0.6061675313996678,0.42905692879866975,0.4490929506903273,0.5079105436412776,0.5064070519986618,0.40792799063643326,0.40949918065018653,0.4196404800984599,0.45284282470011794,0.3570720143801265,0.41627224057448825,0.5029761553270468,0.0002219347516163506,0.01489747467245206,0.001495117758647374,0.03866675262609176,0.005165167136331756,0.07186909722774981,0.006725705162958672,0.08201039667602317,0.006985881633580614,0.08358158668977644,0.008625293836724527,0.09287246005530664
2026-06-05,1.0874814271186717,False,calm,0.4606255010778403,0.5687424855915496,0.40081127593786986,0.42579479327690434,0.4827225105372802,0.48362929851799974,0.42350947177331233,0.4353218556263244,0.4437352129549088,0.4737817963709048,0.42303725229747885,0.48492520506510084,0.5719184116139246,0.36463739321556243,0.603852128600672,0.3766272367799454,0.6136996307477669,0.41440918825017725,0.6437462141637629,0.425312106689082,0.6521595714923473,0.44085875748513986,0.6639719553453594,0.3929483520125083,0.6268559260408314
2026-06-08,0.5865912353561794,False,crisis,0.7334908666835868,1.3042516137650801,0.955919093757364,1.0111562172360071,0.9777393600479483,1.1098555621226711,0.9618974372216789,0.8501730082587715,0.8962673497249266,0.9848406664909936,0.5245833368823399,0.5862326095693721,0.6678357530696936,0.2738055556663898,0.5232643267664917,0.15860260939920306,0.39824943113481415,0.09589929581052539,0.3096761143687472,0.06947535100647363,0.2635817729025921,0.14085474515870702,0.37530620186549946,0.0215795016841282,0.14689963132740735
2026-06-09,2.27362373883168,True,calm,0.6605066529034539,1.1923690857373233,0.8714784476706936,0.814020121627532,0.9024394971120223,0.8631829545090507,0.8547878625476153,0.7546921590133273,0.7386034480392635,0.7811110811781641,0.44643648319807894,0.5087292716717848,0.5950593499056611,1.989343206080634,1.4104407843226294,2.2275940332559614,1.492512657653516,2.3562872931444354,1.5350202907924166,2.307153144169477,1.5189315798183527,2.0130952438307697,1.4188358762840647,2.6021467329135723,1.6131170859282262
2026-06-10,1.0629290048113693,False,crisis,1.282571866457515,1.1591140495261982,0.84638000922098,0.8887568901950035,0.8800579893576951,0.994337771768472,1.1039305286984997,1.048149344082681,1.0467996998016713,1.0868094089686138,0.5374298453437495,0.5986876601124519,0.679178699175393,0.004704757250345042,0.06859123304289727,0.0005702737027133385,0.02388040415724446,0.0002601544800958691,0.016129305009698003,0.0002184383712551313,0.014779660728688304,0.0016811249610669255,0.04100152388713041,0.048242986672107885,0.21964286164614566
2026-06-11,1.2980473526904939,True,crisis,1.166685481069817,1.3942489213735827,1.0238423963005225,1.087053934994673,1.0383098981559302,1.1814861573257858,1.1475052255011278,1.09217659869218,1.1202330548940032,1.1765307377304521,0.5216135068629757,0.5833420103633192,0.6651896501462117,0.01358651226484965,0.1165611953647081,0.01476628771134704,0.12151661496004174,0.03161792450085908,0.17781429779649072,0.04238276735183423,0.20587075399831378,0.022662932058699282,0.1505421271893661,0.017255941315687175,0.1313618716206768
2026-06-12,0.8952669961114305,False,crisis,1.0962198310994458,1.2636750920257804,0.9252949402633862,0.9769366891586273,0.9504303013482032,1.0775599248342558,0.9691266286014485,1.0052033827825737,1.025376214925305,1.0836273780174919,0.5324938215357373,0.5939113861478371,0.674840103856524,0.03323071186234507,0.18229292872282532,0.035479633471797306,0.1883603819060614,0.016928408820356674,0.1301092188138745,0.012086009114307123,0.10993638667114325,0.0054552453115605274,0.07385963249001803,0.040382041889720506,0.2009528349880153
2026-06-15,0.3902805882962596,False,calm,0.9838604190932222,1.1548895393041285,0.843191661774426,0.7906880360220456,0.877214783664181,0.8403720306801439,0.8520216094722272,0.9128562094602553,0.8743588993757145,0.8905926920713838,0.504761760794195,0.5668590819069647,0.6500019134185036,0.2025823065072054,0.45009144238388427,0.2503122011838906,0.5003121037751241,0.23433181125753752,0.4840783110794549,0.27308527983493586,0.5225756211639956,0.21320477063662532,0.46174102117596755,0.3523370155289508,0.5935798307969626
2026-06-16,0.3890314948346545,False,calm,0.7276472812311234,1.052184525321921,0.7656775235986552,0.7267512383178136,0.8080916273320866,0.7778633699904832,0.6413721719684887,0.741610248179676,0.7272647460463187,0.7534525919591886,0.36715429824537293,0.426916143325907,0.5138853177460048,0.15119022713719799,0.38883187515582873,0.1328027360294491,0.3644210971245341,0.11440173222521278,0.33823325121166425,0.12431177731032954,0.35257875334502153,0.06367581733636198,0.25234067713383423,0.11466065079689908,0.33861578639646894
2026-06-17,0.8734740759349279,False,calm,0.5541313704378659,1.0933124874436653,0.7967178634533874,0.7523545666482185,0.8357718198089046,0.8028948044788783,0.6522151331964876,0.6431980440447858,0.6387560528817242,0.6819672467836189,0.36715429824537293,0.426916143325907,0.5138853177460048,0.004981433559266736,0.07057927145604959,0.036674865611588656,0.191506829151309,0.05509255034600424,0.23471802305320366,0.05302705086306975,0.23027603189014212,0.04895551974173239,0.22125894273844027,0.10197976355418328,0.319342705497062
