date,actual,crisis_eval,regime_exante,M1,M2_raw,M2d_regime,M2e,M3,M9d,M9e,w9d,w9e,M2e_sq_err,M2e_abs_err,M9e_sq_err,M9e_abs_err,M9d_sq_err,M9d_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-11-18,0.9730142579387449,False,calm,0.9424254433571241,1.1477338613479673,0.8337045012813112,0.8337045012813112,0.9366643712312691,0.8712673422277214,0.8763237364393948,0.6545022492518787,0.6079942433872173,0.01940720829995337,0.13930975665743361,0.009349056947816282,0.09669052149935009,0.010352434856706111,0.10174691571102346,0.0013213142636463217,0.03634988670747574,0.0009356755775087756,0.03058881458162077
2025-11-19,0.8994687094203027,False,calm,0.9035841332591255,1.227913509579614,0.8821058065287263,0.8821058065287263,0.9267810765114599,0.8898574904674901,0.8908731708697528,0.6390927451628512,0.5918041265003304,0.00030147039682231147,0.01736290289157638,7.388328297398848e-05,0.008595538550549842,9.237552975890381e-05,0.009611218952812584,0.0007459653961221297,0.027312367091157252,1.693671337315096e-05,0.004115423838822796
2025-11-20,1.6451932054578813,True,calm,0.8732631402796402,1.121695646215765,0.8179862532407299,0.8179862532407299,0.8198565766222256,0.8383936568970309,0.8410284734888211,0.6308148893779794,0.5831490975265783,0.6842713417963885,0.8272069522171513,0.6466809161428704,0.8041647319690601,0.6509255115579919,0.8067995485608503,0.6811805508978049,0.8253366288356557,0.5958760255260834,0.771930065178241
2025-11-21,1.424041196017135,True,crisis,1.1788326071611055,1.3574317665550757,1.1449096199900917,1.3574317665550757,1.0875375530759555,1.1560288148634026,1.290767736291789,0.6722224131602454,0.6267393951377292,0.004436816093261065,0.06660942946205939,0.01776181506716342,0.133273459725346,0.07183063645169359,0.2680123811537325,0.1132347017126849,0.3365036429411796,0.06012725204876536,0.24520858885602959
2025-11-24,0.7008171706691849,False,crisis,1.2371787740662474,1.232318033925817,1.0464955369839655,1.232318033925817,1.049632121267627,1.1105068905169844,1.234173148017867,0.664305292313675,0.618347404211243,0.2824931676425452,0.5315008632566322,0.28446859857356793,0.5333559773486821,0.1678456665489684,0.40968971984779945,0.12167186976099355,0.34881495059844203,0.28768376959866776,0.5363616033970625
2025-11-25,1.0870110335835113,False,calm,0.9221078030686435,1.1191034253142667,0.8171595342297069,0.8171595342297069,0.815690466350402,0.8595570403273214,0.8646924608983945,0.5960151933265168,0.5470823178452232,0.07281983170349628,0.26985149935380437,0.049425547760747555,0.2223185726851168,0.051735319048186866,0.22745399325618987,0.07361485020369617,0.27132056723310927,0.027193075434239617,0.16490323051486777
2025-11-26,0.4832746562562409,False,calm,0.9522357777031764,1.022661466624078,0.7587785389809896,0.7587785389809896,0.7649589774234312,0.8275397991740996,0.8366367539576998,0.6445661033555109,0.5975430255751862,0.07590238939641207,0.2755038827247487,0.12486477209197537,0.3533620977014589,0.11851848862825368,0.3442651429178587,0.07934605679142083,0.28168432116719033,0.21992453342876736,0.46896112144693547
2025-11-28,0.2342084964213433,False,calm,0.7804128358622848,0.9388858379257666,0.7080650876220638,0.7080650876220638,0.6407264098316381,0.7409465151486079,0.7445547573823095,0.5455086256815397,0.4956350315273581,0.22454006902436668,0.47385659120072043,0.26045330607683853,0.5103462609609661,0.2567834196236335,0.5067380187272645,0.1652568139234599,0.40651791341029475,0.2983391804241152,0.5462043394409415
2025-12-01,0.42069646625205154,False,calm,0.5240588742002414,0.8653873277543962,0.663572874571033,0.663572874571033,0.5111729019764053,0.5862335778932262,0.5794368130979874,0.44565207454263095,0.396934635596184,0.0589889497179286,0.24287640831898144,0.025198497716768034,0.1587403468459359,0.027402535330502714,0.16553711164117463,0.008185985421383117,0.09047643572435377,0.010683787376848032,0.1033624079481899
2025-12-02,0.4644615293031445,False,calm,0.5002839761551499,0.9026798731630155,0.6861478610798322,0.6861478610798322,0.5680549816947223,0.5963493395556452,0.5870663332683199,0.5168586863414799,0.46691350042713686,0.049144829696603644,0.22168633177668767,0.015031937955339095,0.12260480396517542,0.017394394493199624,0.13188781025250068,0.010731603378406108,0.10359345239157786,0.0012832476984647489,0.03582244685200536
2025-12-03,0.4485257033128927,False,calm,0.5346164072497963,0.835573757037963,0.645525274190635,0.645525274190635,0.5674978729740641,0.5942440242139468,0.5887067608331347,0.5376271402714562,0.4877008942142691,0.03880883092601461,0.19699957087774228,0.019650728887493384,0.14018105752024196,0.02123382904622259,0.14571832090105413,0.014154377153886542,0.11897216966117136,0.0074116093043515895,0.0860907039369036
2025-12-04,0.40874595764987426,False,calm,0.5047403381888784,0.7745559892944635,0.6085882598754851,0.6085882598754851,0.5506786783270733,0.5596486943883411,0.5544609151563695,0.5287381327203218,0.47878259054175626,0.0399369457588324,0.1998423022256109,0.02123284884111972,0.14571495750649527,0.022771635955159027,0.15090273673846683,0.0201448971988318,0.14193272067719903,0.00921492109506714,0.09599438053900416
2025-12-05,0.39193858476093074,False,calm,0.48346999399765633,0.7217818709350395,0.5766415263681925,0.5766415263681925,0.512572165113133,0.5307951546926183,0.5261458597320012,0.507935841462319,0.4580354604948017,0.034115176638375565,0.1847029416072618,0.018011592655160523,0.1342072749710705,0.019281147013193632,0.13885656993168755,0.014552460708591232,0.12063358035220223,0.008377998876860936,0.09153140923672559
2025-12-08,0.45002176525462073,False,calm,0.47771130983453913,0.6735909614807765,0.547469231507212,0.547469231507212,0.47369094008112467,0.5125902706708756,0.5091139545897155,0.5,0.45016600268752216,0.009496008679049924,0.09744746625259132,0.003491886840414692,0.0590921893350948,0.003914817870023914,0.06256850541625486,0.0005602298369676076,0.023669174826503936,0.0007667108790432886,0.0276895445799184
2025-12-09,0.2892890546211958,False,calm,0.4960335099066903,0.7011850467358787,0.5641732696877919,0.5641732696877919,0.498467915145627,0.5320615992573613,0.5286576406135791,0.5287381327203218,0.47878259054175626,0.07556133169277866,0.2748842150665961,0.057297319959993,0.2393685859923833,0.05893850842911896,0.2427725446361655,0.043755795690299436,0.2091788605244312,0.04274326979129584,0.2067444552854945
2025-12-10,0.6468307699925089,False,calm,0.4373197028838991,0.6842879795165984,0.5539446553539105,0.5539446553539105,0.46367443756548343,0.4911288888709982,0.4853957912681006,0.4613865630593547,0.4122281498598137,0.008627830292654848,0.09288611463859842,0.026061252355750148,0.16143497872440826,0.02424307578477704,0.15570188112151068,0.03354624210811905,0.18315633242702545,0.04389488724098839,0.20951106710860978
