date,actual,crisis,M1 HAR+TS,M1 HAR+TS_sq_err,M1 HAR+TS_abs_err,M2b Corrected EGARCH,M2b Corrected EGARCH_sq_err,M2b Corrected EGARCH_abs_err,M3 Combined,M3 Combined_sq_err,M3 Combined_abs_err,M9 Regime,M9 Regime_sq_err,M9 Regime_abs_err
2025-06-18,0.5511595753701348,False,0.5377589947837327,0.00017957556005265805,0.013400580586402144,0.6538482432210052,0.01054496250498638,0.10268866785087039,0.6145605472833701,0.0040196832395428435,0.06340097191323524,0.5812846955660426,0.0009075228668178884,0.03012512019590774
2025-06-20,0.6559222500288283,False,0.5598375108423445,0.009232277104534626,0.09608473918648386,0.6135380614023404,0.0017964194455257114,0.04238418862648796,0.6030934931551607,0.002790877552817083,0.052828756873667615,0.5805239041964383,0.0056849105542606864,0.07539834583239002
2025-06-23,0.8774988172408973,False,0.619737102418834,0.0664411016280107,0.25776171482206334,0.6088056110619576,0.07219603904671817,0.26869320617893966,0.618088872898635,0.06729351922365562,0.2594099443422623,0.6151824092063471,0.0688098979241486,0.26231640803455014
2025-06-24,0.45332340076537764,False,0.7251221182247254,0.07387454281254635,0.27179871745934775,0.5600141621741644,0.011382918569986671,0.1066907614087868,0.6404391932353857,0.03501231979167912,0.18711579247000804,0.64874810545944,0.03819081520476146,0.1954247046940623
2025-06-25,0.34833517305031647,False,0.6064118604596963,0.06660357658419876,0.25807668740937983,0.5162277838637563,0.028187928765753188,0.16789261081343987,0.5383125560734566,0.0360914060603209,0.18997738302314016,0.5744229437620536,0.05111568006540303,0.22608777071173713
2025-06-26,0.3498234665023177,False,0.48948898075344227,0.019506455871031076,0.13966551425112456,0.4811653121075197,0.017250680406980724,0.131341845605202,0.44475482422424184,0.009011962678927923,0.09493135772192413,0.48682432500520434,0.018769235230527963,0.13700085850288662
2025-06-27,0.6068665642847654,False,0.461327983100516,0.02118147861312435,0.1455385811842494,0.44619688587195466,0.025814745561276012,0.1606696784128107,0.4115383503771959,0.03815311114832123,0.1953282139075695,0.45645789147334026,0.02262276885689433,0.15040867281142511
2025-06-30,0.4766040501263626,False,0.546464547076792,0.004880489034160962,0.06986049695042945,0.41553407832197675,0.003729541456188481,0.061069971804385836,0.4441485921291792,0.0010533567538069367,0.03245545799718341,0.4944190675292164,0.00031737484506398357,0.017815017402853794
2025-07-01,0.3562729129045851,False,0.5224498621804152,0.02761477847062181,0.1661769492758301,0.387914042192244,0.0010011610625983449,0.03164112928765889,0.4345265185687607,0.006123626799444288,0.07825360566417555,0.47374704382188276,0.013800171434774385,0.11747413091729764
2025-07-02,0.30463129015579377,False,0.4510236703334234,0.021430728974071646,0.14639238017762962,0.37798225156870097,0.005380363540197801,0.0733509614129072,0.3873545725718911,0.0068431414536933985,0.08272328241609733,0.4273878693930142,0.015069177746023982,0.12275657923722044
2025-07-03,0.32746909306703254,False,0.4072244724221051,0.006360920536071532,0.07975537935507254,0.35399205581394816,0.000703467552874274,0.026522962746915624,0.34410054791843186,0.0002766052904741343,0.01663145485139933,0.3908653108661685,0.004019080431235483,0.06339621779913596
2025-07-07,0.6483547437505682,False,0.4034519962818417,0.05997735571773084,0.24490274746872653,0.3312498292887138,0.10055552677586,0.3171049144618544,0.32586373842797567,0.10400044851397643,0.32249100532259256,0.38077223696731155,0.07160039793641161,0.2675825067832567
2025-07-08,0.2771296132699088,False,0.5247593672153701,0.06132049503908969,0.24762975394546127,0.44662922881994355,0.028730119671609575,0.16949961555003473,0.48245689273071835,0.042159291690777374,0.20532727946080953,0.4924316637375107,0.04635497293555378,0.21530205046760187
2025-07-09,0.41300518200640984,False,0.43528933991263236,0.0004965836935894593,0.022284157906222513,0.43410456167690104,0.000445183822479537,0.021099379670491192,0.4339295150522672,0.0004378277134139573,0.020924333045857335,0.4349331960973408,0.00048083780197206766,0.02192801409093098
2025-07-10,0.4059546492093047,False,0.42339987922735645,0.0003043360503827342,0.01744523001805176,0.40433532929611976,2.6221969812372315e-06,0.0016193199131849245,0.3968483806531855,8.292412701616489e-05,0.00910626855611918,0.4169966360913597,0.00012192547430347443,0.011041986882054988
2025-07-11,0.36749856488831284,False,0.4477452570763892,0.006439531607127872,0.08024669218807634,0.3783519883318264,0.00011779680044421035,0.010853423443513588,0.38909555308607696,0.0004664298992143628,0.021596988197764122,0.4246219329225882,0.003263079175579273,0.05712336803427537
2025-07-14,0.3438024373501125,False,0.4349922338526617,0.008315578986176337,0.09118979650254921,0.41776307789269734,0.005470176349469443,0.07396064054258483,0.40793289250134224,0.004112715277903888,0.06413045515122973,0.4293719854188838,0.0073221475566937555,0.08556954806877126
2025-07-15,0.37981125032822277,False,0.40517041866574127,0.0006430874187706009,0.0253591683375185,0.39075316143619115,0.00011972541869468188,0.010941911107968383,0.3858962943477875,3.7027760720040396e-05,0.006085044019564723,0.40060468723322756,0.00043236701832241527,0.020793436905004792
2025-07-16,0.7586478847819426,False,0.4178082118118443,0.11617168267036353,0.34083967297009826,0.44107708789904426,0.10085121103283905,0.3175707968828983,0.4247678470574667,0.11147587959089744,0.3338800377244759,0.4254800549485254,0.1110008028359088,0.33316782983341714
2025-07-17,0.31064468530491013,False,0.5780938672260465,0.0715290649102851,0.26744918192113637,0.4113834841144451,0.010148305585587962,0.10073879880953496,0.4823419891654962,0.029479964152994424,0.17169730386058607,0.5044195652678238,0.03754870410464162,0.1937748799629137
2025-07-18,0.2931511788556339,False,0.4733804654978822,0.0324825957635737,0.1802292866422483,0.3837793607010364,0.008213467344603343,0.0906281818454025,0.4088840436779359,0.013394095999977226,0.115732864822302,0.44576888536028036,0.023292164338738406,0.15261770650464646
2025-07-21,0.3591948487057733,False,0.38916737920704436,0.0008983525846496251,0.029972530501271077,0.3801175154171777,0.0004377579823165104,0.020922666711404414,0.3526951495758495,4.2246088779531735e-05,0.006499699129923764,0.3864242900562474,0.0007414424762589096,0.027229441350474115
2025-07-22,0.39790997131504957,False,0.4097710678911442,0.0001406856119874438,0.011861096576094632,0.3566880630136592,0.0016992457240082377,0.041221908301390386,0.3470989086340811,0.0025817640907693064,0.050811062680968466,0.3924087593755117,3.026333280371432e-05,0.005501211939537898
2025-07-23,0.4278206006179598,False,0.43450089105882755,4.462628037434923e-05,0.006680290440867764,0.3430800890627323,0.007180954298641644,0.0847405115552275,0.35223409841861675,0.00571331931473129,0.07558650219934304,0.4037952292425121,0.0005772184697281813,0.02402537137544769
2025-07-24,0.23985806899520676,False,0.4344475443221318,0.037865063908007965,0.19458947532692503,0.3211452350853574,0.006607603370967739,0.08128716609015066,0.3546574176470208,0.013178890450880758,0.11479934865181404,0.39517975723351406,0.02412482683719793,0.1553216882383073
2025-07-25,0.23274594787412156,False,0.3648215063415331,0.017443953144478642,0.13207555846741154,0.30820676242572737,0.0056943345327918424,0.0754608145516058,0.3075782557948787,0.005599874308747009,0.07483230792075712,0.3480851834269577,0.013303139257912622,0.11533923555283615
2025-07-28,0.2725642590800418,False,0.3274237114883545,0.003009559518539925,0.05485945240831269,0.2905039748121127,0.0003218334005475131,0.017939715732070927,0.27257609045881465,1.3998152366697946e-10,1.183137877286411e-05,0.316570496711138,0.0019365489504445104,0.044006237631096234
