date,actual,crisis_eval,regime_exante,M1,M2_raw,M2b_pooled,M2c_regime,M3,M9,M9c,w9,w9c,m9_c_active,m9_k_active,m9c_c_active,m9c_k_active,M2c_regime_sq_err,M2c_regime_abs_err,M9c_sq_err,M9c_abs_err,M9_sq_err,M9_abs_err,M3_sq_err,M3_abs_err,M1_sq_err,M1_abs_err
2025-05-21,1.1525192922045666,True,calm,0.5817937640557302,0.6266834628939347,0.4444706447117901,0.46213857860395535,0.4917823643831476,0.5294097568519043,0.5289145606173948,0.3814653166494472,0.4419298941260467,0.9000000000000002,1.0,0.6500000000000001,1.0,0.47662552971168926,0.6903807136006113,0.38888286125790855,0.6236047315871718,0.38826549304741076,0.6231095353526623,0.4365732877868871,0.660736927821419,0.3257276284807682,0.5707255281488364
2025-05-22,0.6291480926353333,False,calm,0.8372512996693354,1.0211138042750432,0.7382024790713554,0.7037462882020618,0.8239829827280979,0.7882967879821624,0.7629552745104495,0.4942462857369076,0.5565036423902198,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0055648907818118595,0.07459819556672842,0.017904361921360426,0.1338071818751162,0.025328307230597813,0.15914869534682907,0.03796063439745964,0.19483489009276456,0.04330694477783674,0.2081032070340021
2025-05-23,0.6799356696990553,False,calm,0.7530309953758293,0.9435005068688983,0.6800084480194409,0.656254019182048,0.731300405471835,0.7230974092801852,0.707404558082051,0.4099225126939549,0.4714596290177347,0.9000000000000002,1.0,0.6500000000000001,1.0,0.0005608205712096733,0.023681650517007324,0.00075453982899748,0.02746888838299577,0.0018629357636692754,0.0431617395811299,0.0026383360810074714,0.05136473577277967,0.005342926635793659,0.07309532567677401
2025-05-27,1.4619502625835648,True,calm,0.6877738392646374,1.01761015823544,0.7352135906054682,0.7016944409296512,0.7174205799474004,0.707815057481584,0.6945160116423119,0.4224562239578475,0.4843305296652037,0.9000000000000002,1.0,0.6500000000000001,1.0,0.5779889143586673,0.7602558216539136,0.5889553295177619,0.7674342509412528,0.5687199075742065,0.7541352051019807,0.5543244483263077,0.7445296826361644,0.599349134422887,0.7741764233189273
2025-05-28,0.5631100357277177,False,crisis,1.0230768090644147,0.9294093697664136,0.6695117958479921,0.6859069864306772,0.824817840474533,0.844119706709832,0.8314892867963899,0.5061504834049864,0.5682226267210854,0.9000000000000002,1.0,0.6500000000000001,1.0,0.015079091101945061,0.12279695070295948,0.0720274224041814,0.2683792510686722,0.07896643518547618,0.2810096709821144,0.06849097506539721,0.2617078047468153,0.2115694325737724,0.459966773336697
2025-05-29,0.7944264323312453,False,calm,0.829412211637133,0.9834127939763878,0.7097395756131428,0.6807262859601717,0.7451117195071417,0.7826356005113336,0.762245124691188,0.39087140285288263,0.4517380286004605,0.9000000000000002,1.0,0.6500000000000001,1.0,0.012927723284803565,0.11370014637107362,0.0010356365614240125,0.03218130764005733,0.00013902371500544214,0.011790831819911696,0.0024319409009238083,0.0493147128241036,0.0012240047536402762,0.03498577930588764
2025-05-30,0.9489147299690052,False,calm,0.7456337097058472,0.9048293771242956,0.6512018730032566,0.6325427695317174,0.6579601329843923,0.7030680496148707,0.6876076253533387,0.4507553975153047,0.5130922447294516,0.9000000000000002,1.0,0.6500000000000001,1.0,0.10009121735093278,0.31637196043728777,0.06828140292262283,0.2613071046156664,0.06044059024114797,0.24584668035413448,0.08465457750647852,0.2909545969846129,0.04132317319923044,0.20328102026315797
2025-06-02,0.7679393697908469,False,calm,0.8560976380197803,0.8691591645981712,0.6246307161799819,0.6106715358782624,0.6918286352423608,0.7469703289193119,0.725070387161953,0.4714596290177347,0.5338765914241436,0.9000000000000002,1.0,0.6500000000000001,1.0,0.024733171583556257,0.15726783391258448,0.0018377496716364006,0.042868982628893826,0.0004397006750721032,0.02096904087153495,0.005792843913510108,0.07611073454848605,0.00777188025712458,0.08815826822893347
2025-06-03,0.4828770558205888,False,calm,0.8154405541254929,0.8027900500484423,0.575191589636198,0.5699772335769533,0.6287324564385014,0.7090321734631015,0.69144265974653,0.4429088004128847,0.5051585471176039,0.9000000000000002,1.0,0.6500000000000001,1.0,0.007586440965190289,0.08710017775636447,0.04349961114099256,0.20856560392594115,0.051146137235898774,0.22615511764251273,0.021273797889411774,0.14585540061791258,0.11059848040479593,0.33256349830490406
2025-06-04,0.2710307127862875,False,calm,0.6351634360382461,0.7435954542931896,0.5310968457164297,0.5336819960917053,0.5367662464337605,0.5973952426123814,0.5922919701166254,0.3629233292747463,0.4224562239578475,0.9000000000000002,1.0,0.6500000000000001,1.0,0.06898569662198285,0.2626512833054178,0.10320879546146958,0.3212612573303379,0.10651380632860735,0.32636452982609393,0.07061537384290725,0.265735533647473,0.1325926401428875,0.3641327232519586
